[Header]
TITLE,RuCl3_TB001_9T_HparraC_Heat_Capacity
BYAPP,HeatCapacity,3.9.6,1.7
INFO,33,MASS:Sample Mass (mg)
INFO,0.1,MASSERR:Sample Mass Error (mg)
INFO,207.43,MOLWGHT:Formula Weight (g/mole)
INFO,4,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (J/mole-K),Samp HC Err (J/mole-K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (J/mole-K/K),Addenda Offset HC (µJ/K)
8239076.48,Error: Warning: Current field is 90000.219 Oe;
8239076.63,Error: but addenda was obtained at 0.021 Oe.
8239371.45,Error: Temperature of platform does not match the system temperature : System = 2.9906 K;  Platform = 2.8614 K
8259287.94,,5905,,7.1306,90000.219,9E-6,6.7874,0.064057451,1.0490236,0.003433,5.7827155,0.007662,172.67169,0.206,0.2255333,19.63122,,,132.33423,0.1882,1,,,,8.7957698E-6,38.796329,46.068799,0.15455456,0
8259431.2,,5905,,7.1405,90000.219,9.1E-6,6.7887127,0.066367046,1.0454733,0.003816,5.7841178,0.007668,172.10827,0.3383,0.29717881,19.654042,0.001692906,99.734175,132.5095,0.2236,1,,,,8.7786889E-6,39.262439,46.086621,0.1540017,0
8259575.7,,5905,,7.1279,90000.219,9.1E-6,6.7880756,0.064978268,1.0448656,0.003396,5.7839983,0.007668,172.01147,0.1951,0.25253936,19.462551,,,132.52275,0.1858,1,,,,8.8380739E-6,39.308084,46.077971,0.15392662,0
8259838.42,,5905,,7.1749,90000.219,9.1E-6,6.8361016,0.066255657,1.0538035,0.00377,5.8922198,0.008136,173.54162,0.3189,0.63131144,19.885627,0.0025564171,99.606719,133.08192,0.2188,1,,,,8.7591488E-6,38.925102,46.732285,0.15415269,0
8259983.34,,5905,,7.1769,90000.219,9.1E-6,6.8370463,0.067374618,1.052923,0.003591,5.8939851,0.008143,173.40332,0.262,0.16724384,19.612193,0.0013877132,99.784099,133.13741,0.2039,1,,,,8.8594609E-6,39.771253,46.745202,0.15400262,0
8260126.13,,5905,,7.1749,90000.219,9E-6,6.8368943,0.066339841,1.06327,0.003693,5.893513,0.008141,175.04894,0.2872,0.41618277,19.73658,0.0017250343,99.730722,132.70113,0.2091,1,,,,8.8916284E-6,39.224386,46.743124,0.15551945,0
8260382.23,,5905,,7.2262,90000.219,9.1E-6,6.8862053,0.067063588,1.0651341,0.0038,6.0066841,0.008565,175.45867,0.319,0.4024423,19.761267,0.0012970298,99.801138,133.58021,0.2187,1,,,,8.8954201E-6,39.473159,47.419824,0.15467649,0
8260527.44,,5905,,7.2319,90000.219,9.1E-6,6.886587,0.067083454,1.0732208,0.003747,6.0075581,0.008568,176.74605,0.2961,0.36627407,19.756047,0.0011719496,99.819049,133.25119,0.2116,1,,,,8.961563E-6,39.522535,47.425081,0.15584218,0
8260671.52,,5905,,7.2242,90000.219,9.1E-6,6.8866449,0.0673699,1.0688059,0.00357,6.0077771,0.008569,176.04392,0.2389,0.53140196,19.776565,0.0012702326,99.804811,133.43556,0.1973,1,,,,8.9178849E-6,39.512094,47.425878,0.1551998,0
8260930.47,,5905,,7.2764,90000.219,9E-6,6.9340644,0.065784684,1.084619,0.00367,6.1190443,0.008927,178.67088,0.2598,0.53533742,19.825948,,,133.69814,0.2022,1,,,,9.0119716E-6,39.55313,48.081249,0.15641894,0
8261074.97,,5905,,7.2723,90000.219,9.1E-6,6.9353505,0.067964523,1.0788066,0.003688,6.1207216,0.008932,177.74787,0.2715,0.28443199,19.863649,0.0014547855,99.779306,133.96269,0.206,1,,,,8.9668534E-6,39.651895,48.099086,0.15555186,0
8261240.17,,5905,,7.2967,90000.219,9.1E-6,6.9347474,0.066158466,1.0852975,0.003577,6.1206084,0.008931,178.78038,0.2234,0.20633927,19.657108,,,133.68343,0.1928,1,,,,9.094948E-6,39.727299,48.090722,0.15650137,0
8261506.8,,5905,,7.3375,90000.219,9E-6,6.9827124,0.065429824,1.1035039,0.003657,6.2326369,0.009237,181.78887,0.2355,0.21437284,19.843316,,,133.86356,0.1952,1,,,,9.161214E-6,39.314217,48.758273,0.1580337,0
8261651.78,,5905,,7.3398,90000.219,9.1E-6,6.9834925,0.066561053,1.0952334,0.003876,6.2346857,0.009242,180.47516,0.3184,0.51691854,19.732689,,,134.21471,0.2174,1,,,,9.1459995E-6,39.686633,48.769168,0.15683175,0
8261795.92,,5905,,7.3378,90000.219,9.1E-6,6.9833162,0.065961575,1.0983937,0.003587,6.2340113,0.00924,180.97725,0.2126,0.065567575,19.591461,,,134.08246,0.1899,1,,,,9.237558E-6,39.465377,48.766704,0.15728826,0
8262058.48,,5905,,7.3854,90000.219,9.1E-6,7.033365,0.067600496,1.1057589,0.003725,6.3510832,0.009506,182.26606,0.2587,0.22483165,20.117239,0.0031192192,99.537109,134.74288,0.2022,1,,,,9.0994474E-6,39.182921,49.468223,0.1572162,0
8262206.2,,5905,,7.3923,90000.219,9E-6,7.0335319,0.067145807,1.1130178,0.003712,6.3525775,0.009509,183.42237,0.2465,0.41217448,19.788311,,,134.45246,0.1983,1,,,,9.2692283E-6,40.234479,49.470572,0.15824451,0
8262350.98,,5905,,7.3906,90000.219,9E-6,7.0332632,0.06650904,1.1129401,0.003849,6.3521686,0.009508,183.4096,0.2948,0.37273628,19.807037,,,134.45045,0.2105,1,,,,9.2598199E-6,39.576622,49.466792,0.1582395,0
8262606.63,,5905,,7.4481,90000.219,9.1E-6,7.0825302,0.067974374,1.1248158,0.003971,6.4681965,0.009724,185.41493,0.3242,0.33688626,20.079634,0.001794105,99.734005,134.91401,0.2177,1,,,,9.2569208E-6,39.614074,50.162233,0.15881553,0
8262752.61,,5905,,7.4472,90000.219,9.1E-6,7.0830787,0.069189992,1.1212788,0.003729,6.4698388,0.009727,184.85387,0.2443,0.47471767,20.084362,0.0023776518,99.648425,135.0662,0.1982,1,,,,9.2341134E-6,40.159268,50.170004,0.15830387,0
8262897.66,,5905,,7.4258,90000.219,9.2E-6,7.0830467,0.069042086,1.1193647,0.003749,6.4695252,0.009726,184.54905,0.2541,0.22925416,19.865074,0.0018302071,99.726994,135.14254,0.2008,1,,,,9.313809E-6,40.168724,50.16955,0.15803436,0
8263171.67,,5905,,7.4742,90000.219,9.1E-6,7.1306483,0.068840409,1.1334972,0.003825,6.5842267,0.009898,186.91209,0.2679,0.41624816,20.254586,0.0014436823,99.789892,135.48288,0.204,1,,,,9.2462232E-6,39.730148,50.846145,0.15896131,0
8263318.53,,5905,,7.4909,90000.219,9.1E-6,7.1315084,0.070097581,1.1248705,0.00375,6.5859406,0.0099,185.54138,0.2488,0.29045407,19.90867,0.0018681976,99.725256,135.84478,0.2002,1,,,,9.3435148E-6,40.509172,50.858413,0.15773248,0
8263464.61,,5905,,7.4991,90000.219,9.2E-6,7.1311735,0.069120652,1.1317584,0.003946,6.5853152,0.009899,186.63654,0.3105,2.0580122,19.954557,0.0011827696,99.825606,135.56222,0.2149,1,,,,9.3682865E-6,39.817339,50.853635,0.15870577,0
8263739.27,,5905,,7.5454,90000.219,9.1E-6,7.1789446,0.067499862,1.151238,0.004131,6.7029683,0.01004,189.8532,0.3518,0.3439661,20.108147,,,135.6961,0.224,1,,,,9.4416058E-6,39.909115,51.537246,0.16036312,0
8263885.48,,5905,,7.5263,90000.219,9.2E-6,7.1796082,0.068322932,1.141381,0.003823,6.7045291,0.01004,188.28662,0.259,0.32948242,19.739815,,,136.09826,0.2023,1,,,,9.5384184E-6,40.216295,51.546773,0.15897539,0
8264030.75,,5905,,7.5474,90000.219,9E-6,7.1790535,0.067355036,1.1479866,0.003767,6.7029763,0.01004,189.33595,0.2297,0.16358254,19.822199,,,135.82617,0.1943,1,,,,9.5517127E-6,39.479631,51.538809,0.15990779,0
8264302.56,,5905,,7.5836,90000.219,9.2E-6,7.2284619,0.067615138,1.1600076,0.004035,6.8242228,0.01014,191.36961,0.315,0.94225262,20.018609,,,136.28683,0.2153,1,,,,9.5595857E-6,39.644397,52.250662,0.16047778,0
8264447.94,,5905,,7.5816,90000.219,9.1E-6,7.228986,0.068446102,1.1617815,0.003798,6.8257877,0.01014,191.65339,0.2264,0.37629984,20.075606,,,136.22729,0.1934,1,,,,9.5465807E-6,40.037218,52.258238,0.16071154,0
8264593.25,,5905,,7.5901,90000.219,9.1E-6,7.2297699,0.070006059,1.1613797,0.003925,6.8261276,0.01014,191.58982,0.2766,0.10914175,20.149577,0.0013761814,99.800883,136.25777,0.2057,1,,,,9.526023E-6,40.151211,52.269573,0.16063855,0
8264854.52,,5905,,7.642,90000.219,9.2E-6,7.2781586,0.07026884,1.1690627,0.004118,6.9454258,0.01022,192.93139,0.3339,0.78540084,20.189992,0.0013816773,99.802469,136.86853,0.2202,1,,,,9.5733704E-6,40.299154,52.971593,0.16062617,0
8265002.03,,5905,,7.6377,90000.219,9.1E-6,7.2785349,0.070562108,1.1734214,0.00384,6.9464788,0.01022,193.62586,0.2305,0.28985726,20.205472,0.0020126023,99.711309,136.70589,0.1944,1,,,,9.6086353E-6,40.379984,52.97707,0.1612167,0
8265149.39,,5905,,7.6399,90000.219,9.1E-6,7.2786143,0.070896999,1.1700522,0.004017,6.9467692,0.01022,193.09016,0.3005,0.68755409,20.248776,0.0015417034,99.780055,136.8385,0.2119,1,,,,9.5554291E-6,40.410945,52.978225,0.16075206,0
8265423.27,,5905,,7.6972,90000.219,9.1E-6,7.3273228,0.070924361,1.1791144,0.004057,7.06832,0.01027,194.6534,0.3055,0.69324008,20.256229,0.0019902036,99.718552,137.40034,0.2134,1,,,,9.6347485E-6,40.497552,53.689659,0.16092022,0
8265570.11,,5905,,7.6928,90000.219,9.1E-6,7.3270316,0.069369462,1.184022,0.003993,7.068983,0.01027,195.43483,0.2786,0.5918329,19.883577,,,137.20474,0.2063,1,,,,9.8289571E-6,40.512458,53.685392,0.16159641,0
8265715.28,,5905,,7.6994,90000.219,9.1E-6,7.3268816,0.06878715,1.1750588,0.003812,7.0686779,0.01027,194.00856,0.2163,0.29356922,19.656063,,,137.54998,0.1921,1,,,,9.8701637E-6,39.767154,53.683194,0.16037638,0
8265972.36,,5905,,7.7437,90000.219,9.1E-6,7.3763811,0.070398507,1.1880061,0.003902,7.1923502,0.0103,196.19202,0.2394,0.68443158,20.460924,0.0031907652,99.556746,137.97424,0.1977,1,,,,9.6282447E-6,39.312125,54.410998,0.16105542,0
8266120.91,,5905,,7.7446,90000.219,9.2E-6,7.3774374,0.070369315,1.1920425,0.003889,7.1961755,0.0103,196.838,0.229,0.18743837,19.900202,,,137.83803,0.1949,1,,,,9.8912561E-6,40.921848,54.426583,0.16157948,0
8266266.55,,5905,,7.7342,90000.219,9.1E-6,7.3771835,0.071098959,1.1897638,0.004012,7.1943833,0.0103,196.47369,0.2798,0.1723505,20.290222,0.0025347844,99.644786,137.92125,0.2073,1,,,,9.7152118E-6,39.800405,54.422837,0.16127616,0
8266535.41,,5905,,7.7787,90000.219,9E-6,7.4260793,0.071802396,1.2034456,0.004121,7.3182961,0.0103,198.77424,0.3052,2.3815706,20.329584,0.0016548225,99.770004,138.30712,0.2132,1,,,,9.7984976E-6,40.580444,55.146654,0.16205666,0
8266683.5,,5905,,7.7982,90000.219,9.2E-6,7.4268005,0.072391189,1.2014372,0.003867,7.3201808,0.0103,198.4566,0.2072,0.15226697,20.223405,0.0014035116,99.804316,138.39761,0.1899,1,,,,9.8310623E-6,40.659168,55.157366,0.16177049,0
8266830.55,,5905,,7.7916,90000.219,9.1E-6,7.4266496,0.072203283,1.1981004,0.004021,7.3197318,0.0103,197.92531,0.2749,0.29140797,20.158093,0.0021501199,99.699737,138.52318,0.2066,1,,,,9.8460791E-6,40.446811,55.155124,0.16132449,0
8267098.64,,5905,,7.8516,90000.219,9.1E-6,7.474236,0.071909425,1.2162258,0.004309,7.4417268,0.0103,200.93086,0.3553,1.0152273,20.370009,0.0012824973,99.823199,138.7146,0.225,1,,,,9.880255E-6,40.316186,55.864204,0.16272242,0
8267246.83,,5905,,7.8426,90000.219,9.1E-6,7.4744518,0.073101011,1.2113467,0.004168,7.4426998,0.0103,200.15562,0.314,0.039039047,20.423586,0.00243856,99.665544,138.90464,0.2158,1,,,,9.83071E-6,40.740019,55.86743,0.16206495,0
8267394.47,,5905,,7.8541,90000.219,9E-6,7.4747824,0.072957497,1.2139675,0.004052,7.4433579,0.0103,200.57322,0.2702,0.055986687,20.290627,0.0017292758,99.761007,138.81073,0.205,1,,,,9.9069764E-6,40.847172,55.872372,0.16240841,0
8267666.31,,5905,,7.8992,90000.219,9E-6,7.5228358,0.072585381,1.2254508,0.003991,7.5675887,0.01028,202.52433,0.2325,0.22553195,20.393679,0.0024471069,99.665452,139.26525,0.1961,1,,,,9.9616339E-6,40.581254,56.593058,0.16289746,0
8267815.13,,5905,,7.8921,90000.219,9.1E-6,7.5236913,0.073438378,1.2227182,0.003867,7.5699713,0.01028,202.09199,0.176,0.28762312,20.341967,0.0021894266,99.700716,139.3848,0.1829,1,,,,9.962365E-6,40.787359,56.605931,0.16251574,0
8267963.52,,5905,,7.9011,90000.219,9E-6,7.52277,0.071456536,1.2271969,0.004037,7.5690824,0.01028,202.8036,0.2497,0.28529578,20.115841,,,139.19794,0.2001,1,,,,1.0081786E-5,40.683934,56.592068,0.16313098,0
8268231.78,,5905,,7.9516,90000.219,9.1E-6,7.5724108,0.072490758,1.2393197,0.004024,7.6967163,0.01026,204.85985,0.2298,0.11209854,20.351242,0.0015881257,99.783789,139.65799,0.1954,1,,,,1.0086414E-5,40.231682,57.341405,0.1636625,0
8268378.78,,5905,,7.9466,90000.219,9.1E-6,7.5731751,0.073899876,1.2306169,0.003988,7.6990338,0.01026,203.47765,0.2249,0.15699062,20.280188,0.001797955,99.75597,140.00065,0.1951,1,,,,1.0056046E-5,40.702484,57.352981,0.16249683,0
8268525.83,,5905,,7.9378,90000.219,9.1E-6,7.5730799,0.073465131,1.2351995,0.004009,7.6986521,0.01026,204.20632,0.2284,0.17497885,20.260695,0.0017704574,99.758637,139.82549,0.1955,1,,,,1.0101523E-5,40.560376,57.351538,0.16310399,0
8268793.11,,5905,,7.9886,90000.219,9.2E-6,7.6215023,0.073407702,1.2460597,0.004051,7.8259744,0.01023,206.06138,0.2334,0.11785907,20.30292,0.0011340175,99.846926,140.30942,0.1969,1,,,,1.0163748E-5,40.521391,58.087297,0.16349266,0
8268940.45,,5905,,8.0048,90000.219,9.1E-6,7.6220882,0.073503509,1.2519218,0.004123,7.8274386,0.01023,206.99544,0.2569,0.54058512,20.179871,0.0011899047,99.837716,140.10079,0.2018,1,,,,1.0272958E-5,40.60584,58.096229,0.16424919,0
8269088.3,,5905,,7.9955,90000.219,9.2E-6,7.6210512,0.071948595,1.2463152,0.003997,7.8264772,0.01023,206.10253,0.208,0.42466591,20.021146,,,140.29152,0.1909,1,,,,1.0294243E-5,40.359742,58.080421,0.16353587,0
8269090.53,Error: Warning: Current field is 90000.219 Oe;
8269090.66,Error: but addenda was obtained at 0.021 Oe.
8269172.53,Error: Temperature of platform does not match the system temperature : System = 7.9975 K;  Platform = 7.5852 K
8269377.64,,5905,,7.9932,90000.219,9.1E-6,7.6233977,0.076118555,1.2582526,0.004023,7.8322512,0.01023,208.00742,0.2039,0.55408011,20.222605,,,139.88939,0.189,1,,,,1.0285887E-5,44.547682,58.116192,0.16505142,0
8269524.72,,5905,,8.0095,90000.219,9.1E-6,7.6217527,0.073847434,1.2458182,0.004077,7.8268103,0.01023,206.02379,0.2448,0.15051309,20.32836,0.0017701612,99.761248,140.3231,0.1996,1,,,,1.0157245E-5,40.44521,58.091114,0.1634556,0
8269672.73,,5905,,8.0095,90000.219,9.1E-6,7.6216963,0.074213529,1.2506968,0.004082,7.8271731,0.01023,206.8003,0.241,0.39279335,20.694543,0.0032166761,99.571606,140.13932,0.1982,1,,,,1.0032794E-5,40.65672,58.090255,0.16409691,0
8269956.55,,5905,,8.2294,90000.219,9.1E-6,7.8387278,0.07614678,1.3041141,0.004124,8.4114822,0.01012,215.88274,0.1878,0.1619681,20.800337,0.002493088,99.679036,142.13388,0.1866,1,,,,1.040968E-5,41.389087,61.445654,0.16636808,0
8270107.75,,5905,,8.2317,90000.219,9.1E-6,7.839892,0.076624538,1.3002978,0.004255,8.4143394,0.01012,215.27848,0.2553,0.32504018,20.348227,0.0019954928,99.738312,142.29397,0.2024,1,,,,1.060535E-5,41.600674,61.463907,0.1658566,0
8270256.58,,5905,,8.2267,90000.219,9.1E-6,7.8387644,0.074193512,1.3031347,0.00431,8.4135604,0.01012,215.72901,0.2745,0.15274603,20.384033,,,142.17015,0.2065,1,,,,1.0583235E-5,40.696455,61.446227,0.16624236,0
8270539.77,,5905,,8.4486,90000.219,9.1E-6,8.0577453,0.077915389,1.3444989,0.004482,9.0253376,0.01009,222.92142,0.2972,0.41954712,20.854178,0.0030254239,99.62537,144.62687,0.2132,1,,,,1.0726546E-5,40.768067,64.927259,0.16685796,0
8270690.05,,5905,,8.4567,90000.219,9.1E-6,8.0591465,0.079101986,1.351713,0.004388,9.0290186,0.01009,224.07279,0.2503,0.44709245,20.74264,0.0029653894,99.629159,144.39412,0.202,1,,,,1.083956E-5,41.708355,64.949842,0.16772409,0
8270840.81,,5905,,8.446,90000.219,9.1E-6,8.0586266,0.076854903,1.3530744,0.004355,9.0291012,0.01009,224.28946,0.2332,0.28771645,20.362481,,,144.33635,0.1981,1,,,,1.101484E-5,41.485281,64.941463,0.16790385,0
8271124.11,,5905,,8.6761,90000.219,9.1E-6,8.2747971,0.07928063,1.4046035,0.004457,9.6571724,0.01026,233.11528,0.2105,0.14865369,20.903728,0.002784734,99.66358,146.37234,0.1938,1,,,,1.1186446E-5,40.724962,68.472267,0.16974476,0
8271274.42,,5905,,8.6864,90000.219,9.2E-6,8.2764528,0.081181026,1.4043939,0.004507,9.6619711,0.01026,233.08674,0.2361,0.21190254,20.828236,0.002343008,99.716212,146.40892,0.1994,1,,,,1.1220168E-5,41.807456,68.49967,0.16968549,0
8271426.05,,5905,,8.6786,90000.219,9E-6,8.2764283,0.081069003,1.4025719,0.004612,9.661973,0.01026,232.79688,0.2847,0.23302098,20.858859,0.0035189622,99.574404,146.47188,0.2102,1,,,,1.1204408E-5,41.656471,68.499265,0.16946585,0
8271714,,5905,,8.9186,90000.219,9.1E-6,8.4939041,0.082747199,1.4497107,0.004648,10.320605,0.01073,240.95481,0.2413,0.36103353,20.958427,0.0027686058,99.676916,148.67285,0.2022,1,,,,1.1530944E-5,41.717718,72.146407,0.1706766,0
8271867.09,,5905,,8.9145,90000.219,9.1E-6,8.4951459,0.083390349,1.4507254,0.004626,10.324358,0.01073,241.11999,0.229,0.14381512,20.750572,0.0022233925,99.737994,148.65989,0.1995,1,,,,1.164789E-5,41.916854,72.167504,0.1707711,0
8272018.28,,5905,,8.9018,90000.219,9E-6,8.4951602,0.082697168,1.4542,0.004781,10.324203,0.01073,241.67261,0.2949,0.23655557,20.754311,0.0023609935,99.721177,148.54159,0.2133,1,,,,1.1674293E-5,41.501144,72.167747,0.17117982,0
8272305.86,,5905,,9.1441,90000.219,9.1E-6,8.7117131,0.084585417,1.5013639,0.004777,11.006359,0.01154,249.85806,0.2319,0.19422087,21.098169,0.0031239807,99.647346,150.71516,0.2012,1,,,,1.1880948E-5,41.508622,75.893945,0.17233854,0
8272456.97,,5905,,9.1438,90000.219,9.1E-6,8.7132087,0.085765311,1.5050331,0.004823,11.011371,0.01155,250.44681,0.2495,0.55176743,20.975602,0.0029580351,99.663564,150.61837,0.2046,1,,,,1.1976755E-5,42.196338,75.920005,0.17273007,0
8272608.23,,5905,,9.1354,90000.219,9.1E-6,8.7132346,0.085499725,1.5031297,0.004985,11.011127,0.01155,250.14376,0.3224,0.14838341,20.84641,0.0017885544,99.795772,150.6824,0.2201,1,,,,1.2021812E-5,41.951204,75.920457,0.17251111,0
8272895.16,,5905,,9.373,90000.219,9.1E-6,8.9310537,0.084584263,1.5623396,0.005057,11.724702,0.01265,260.27702,0.2826,0.13817444,20.990058,,,152.47176,0.2121,1,,,,1.2400015E-5,41.69282,79.763719,0.17493341,0
8273046.27,,5905,,9.3688,90000.219,9.1E-6,8.9333673,0.087432394,1.5572359,0.004945,11.729915,0.01265,259.47029,0.235,0.24902834,20.943722,0.0024034092,99.733552,152.6778,0.2027,1,,,,1.2419106E-5,41.980116,79.805051,0.17431679,0
8273197.22,,5905,,9.3729,90000.219,9.1E-6,8.9334324,0.087377866,1.5544563,0.004975,11.72996,0.01265,259.02812,0.2548,0.16366916,20.849051,0.0020104317,99.776551,152.76993,0.207,1,,,,1.244934E-5,41.887445,79.806214,0.17400437,0
8273481.03,,5905,,9.5876,90000.219,9.1E-6,9.1493664,0.088651833,1.612264,0.005342,12.459311,0.01392,268.95409,0.3438,1.1249864,21.335795,0.002585382,99.725097,154.56798,0.2254,1,,,,1.2637376E-5,41.698102,83.710905,0.17621592,0
8273636.17,,5905,,9.5994,90000.219,9E-6,9.1514093,0.090513175,1.6080891,0.005115,12.465979,0.01394,268.29657,0.2473,0.078741703,21.134997,0.0029288004,99.686414,154.73628,0.2064,1,,,,1.2730736E-5,42.671591,83.748293,0.17572038,0
8273788.16,,5905,,9.5995,90000.219,9E-6,9.1511273,0.089508845,1.6134034,0.005178,12.464943,0.01393,269.14098,0.2714,0.19009155,20.902237,0.0011557328,99.874687,154.5613,0.2108,1,,,,1.2890875E-5,42.269994,83.743131,0.17630652,0
8274073.38,,5905,,9.8152,90000.219,9.1E-6,9.3687631,0.090808256,1.6641118,0.005272,13.223393,0.01531,277.96663,0.2448,0.1157277,21.407806,0.003334237,99.655282,156.61188,0.2067,1,,,,1.3025107E-5,41.804475,87.773721,0.17762343,0
8274227.78,,5905,,9.8199,90000.219,9E-6,9.3709833,0.092603597,1.6615841,0.005278,13.230473,0.01532,277.57158,0.252,0.14589485,21.054695,0.0016885059,99.823075,156.72846,0.2084,1,,,,1.3204551E-5,42.815613,87.815327,0.17731161,0
8274380,,5905,,9.8167,90000.219,9E-6,9.3706501,0.09171817,1.6632703,0.00535,13.229921,0.01532,277.83928,0.2853,0.17636872,21.144212,0.0022252936,99.767489,156.66986,0.2148,1,,,,1.3167984E-5,42.10939,87.809083,0.17749785,0
8274667.17,,5905,,10.0462,90000.219,9.1E-6,9.5863443,0.093209041,1.7247248,0.005899,14.00351,0.01669,288.38965,0.4351,0.34918344,21.54269,0.0026883103,99.729296,158.34752,0.2439,1,,,,1.341979E-5,42.288425,91.897997,0.17991475,0
8274822.3,,5905,,10.0495,90000.219,9E-6,9.5882795,0.095017839,1.7183431,0.005475,14.009994,0.0167,287.38088,0.2691,0.37989473,21.283949,0.0024794459,99.748282,158.57552,0.2125,1,,,,1.353307E-5,43.085379,91.935104,0.17921287,0
8274975.91,,5905,,10.0494,90000.219,9.1E-6,9.588252,0.094455489,1.7183719,0.005432,14.009893,0.0167,287.38536,0.2461,0.10645248,21.375942,0.0032834222,99.667871,158.57418,0.2081,1,,,,1.3484883E-5,42.567899,91.934577,0.17921639,0
8275756.11,,5905,,10.273,90000.219,9E-6,9.9187117,0.095578818,1.8035574,0.006191,15.237752,0.01875,302.16537,0.4626,0.090755085,22.053096,0.0044131868,99.580679,161.41207,0.2501,1,,,,1.3753755E-5,42.751883,98.380841,0.18183384,0
8275914.75,,5905,,10.2726,90000.219,9.1E-6,9.9248571,0.099584612,1.8064101,0.005637,15.260923,0.01879,302.64237,0.2144,1.1834882,21.623767,0.0028324478,99.725837,161.4269,0.2036,1,,,,1.403052E-5,44.106192,98.502788,0.18200868,0
8276091.17,,5905,,10.273,90000.219,9E-6,9.9247665,0.098143033,1.804578,0.005621,15.26044,0.01878,302.35041,0.2067,0.43429966,21.362181,0.0025102835,99.754319,161.48011,0.2022,1,,,,1.4184968E-5,43.247534,98.500989,0.18182574,0
8276378.25,,5905,,10.5008,90000.219,9.2E-6,10.139503,0.098984878,1.8639352,0.005831,16.087685,0.02006,312.62079,0.2301,0.43984867,21.845017,0.0031324846,99.705537,163.20148,0.2075,1,,,,1.4348884E-5,42.724363,102.80952,0.18382905,0
8276534.58,,5905,,10.5008,90000.219,9.1E-6,10.141219,0.10095383,1.8592286,0.005849,16.093742,0.02007,311.87807,0.2497,0.071940056,21.555113,0.0029497343,99.719751,163.36691,0.2114,1,,,,1.4505447E-5,43.690033,102.84431,0.18333385,0
8276689.92,,5905,,10.5008,90000.219,9.1E-6,10.140352,0.09980491,1.8677681,0.005884,16.090666,0.02006,313.23354,0.2561,0.21119497,21.534027,0.0015992813,99.84741,163.10326,0.212,1,,,,1.4565987E-5,43.110227,102.82674,0.18419164,0
8276983.41,,5905,,10.7271,90000.219,9.1E-6,10.3574,0.099418902,1.9051561,0.006605,16.95381,0.0213,320.04473,0.5101,0.56277364,21.41407,,,165.49578,0.2605,1,,,,1.4945535E-5,43.068053,107.27574,0.18394153,0
8277139.05,,5905,,10.7271,90000.219,9E-6,10.356806,0.098124721,1.9277124,0.006331,16.950185,0.02129,323.62959,0.3876,0.20839377,21.032049,,,164.83727,0.2365,1,,,,1.538745E-5,42.828141,107.26342,0.18613002,0
8277290.83,,5905,,10.7268,90000.219,9.1E-6,10.356074,0.098625605,1.8929403,0.007053,16.948239,0.02129,318.09576,0.6525,3.5240027,20.95406,,,165.83031,0.2877,1,,,,1.5180627E-5,42.064098,107.24826,0.18278552,0
8277576.05,,5905,,10.9532,90000.219,9.1E-6,10.581948,0.10202118,1.9846721,0.006655,17.866943,0.0225,333.60806,0.4532,0.11092844,22.408704,0.0042932323,99.620889,166.79097,0.2487,1,,,,1.493819E-5,41.908119,111.97762,0.18755263,0
8277737.53,,5905,,10.9565,90000.219,9.1E-6,10.584317,0.1031807,1.9775839,0.006677,17.876919,0.02251,332.49038,0.468,0.11629167,21.107522,,,167.02774,0.2521,1,,,,1.5752222E-5,44.817409,112.02776,0.18684096,0
8277889.22,,5905,,10.9565,90000.219,9E-6,10.58058,0.102802,1.9826871,0.006239,17.860581,0.02249,333.2859,0.2673,0.12167925,21.913484,0.002517789,99.77305,166.82514,0.2161,1,,,,1.5240161E-5,42.215045,111.94867,0.18738927,0
8278202.92,,5905,,11.1814,90000.219,9.2E-6,10.801086,0.10628889,2.0452581,0.006421,18.783333,0.02358,344.16306,0.2669,0.250057,22.218933,0.0030408879,99.734201,168.54389,0.2169,1,,,,1.5526533E-5,43.826968,116.66346,0.18935671,0
8278363.22,,5905,,11.1815,90000.219,9E-6,10.802102,0.10752604,2.0384216,0.006538,18.785941,0.02358,343.07806,0.3407,0.047971076,21.666888,0.0017375841,99.84487,168.74834,0.2301,1,,,,1.5856194E-5,44.437867,116.6854,0.18870602,0
8278518.23,,5905,,11.1818,90000.219,9.2E-6,10.79995,0.10669716,2.0403777,0.006368,18.779617,0.02358,343.38292,0.2428,0.09622553,22.160279,0.0030661408,99.731803,168.6607,0.2129,1,,,,1.5532666E-5,43.333775,116.63893,0.18892473,0
