% xData0 , data0, errData0, xTheory0 , theory0
0.00449218757, 0.193479404, 0.00509802121, 0.000585937509, 0.189328298
0.0107421877, 0.199214637, 0.00512654772, 0.00136718752, 0.189136475
0.0169921878, 0.189937934, 0.0051576982, 0.00214843753, 0.188944682
0.0232421878, 0.187201262, 0.0051676381, 0.00292968754, 0.188752905
0.0294921879, 0.195207566, 0.00515536443, 0.00371093756, 0.188561082
0.035742188, 0.193220064, 0.00515063029, 0.00449218757, 0.188369229
0.0419921881, 0.188158914, 0.00518510577, 0.00527343758, 0.188177317
0.0482421882, 0.189741448, 0.00517502973, 0.00605468759, 0.187985316
0.0544921883, 0.182418481, 0.00518775165, 0.0068359376, 0.18779321
0.0607421884, 0.180719674, 0.00523194947, 0.00761718761, 0.187600985
0.0669921885, 0.180083796, 0.00523054101, 0.00839843763, 0.187408611
0.0732421886, 0.171036243, 0.00523490349, 0.00917968764, 0.187216088
0.0794921887, 0.171156555, 0.00525489899, 0.00996093765, 0.187023401
0.0857421888, 0.164832428, 0.00524424323, 0.0107421877, 0.186830506
0.0919921889, 0.163703367, 0.0052960895, 0.0115234377, 0.186637416
0.098242189, 0.171757713, 0.0052437346, 0.0123046877, 0.186444089
0.104492189, 0.163470656, 0.0052959825, 0.0130859377, 0.186250538
0.110742189, 0.155404076, 0.00532252372, 0.0138671877, 0.186056718
0.116992189, 0.150150582, 0.00533476892, 0.0146484377, 0.185862646
0.123242189, 0.157639235, 0.00533027395, 0.0154296877, 0.185668275
0.129492189, 0.156752974, 0.00529291044, 0.0162109377, 0.185473621
0.13574219, 0.154582351, 0.00533176613, 0.0169921878, 0.185278669
0.14199219, 0.148147583, 0.00533285767, 0.0177734378, 0.185083374
0.14824219, 0.154416904, 0.00535905614, 0.0185546878, 0.184887767
0.15449219, 0.149371967, 0.00536207437, 0.0193359378, 0.184691817
0.16074219, 0.146102905, 0.00536762012, 0.0201171878, 0.184495494
0.16699219, 0.140230745, 0.00535591578, 0.0208984378, 0.184298828
0.17324219, 0.133187577, 0.00537848957, 0.0216796878, 0.184101775
0.17949219, 0.139767066, 0.00540264292, 0.0224609378, 0.18390435
0.18574219, 0.137698665, 0.00538813204, 0.0232421878, 0.183706522
0.19199219, 0.141276047, 0.00542085045, 0.0240234379, 0.183508292
0.19824219, 0.139596879, 0.0054196855, 0.0248046879, 0.183309659
0.204492191, 0.141216561, 0.00543782576, 0.0255859379, 0.18311061
0.210742191, 0.13990292, 0.00539302574, 0.0263671879, 0.182911128
0.216992191, 0.135284841, 0.00546198712, 0.0271484379, 0.182711229
0.223242191, 0.134194583, 0.0054420544, 0.0279296879, 0.182510883
0.229492191, 0.137782484, 0.00547508753, 0.0287109379, 0.182310089
0.235742191, 0.13655749, 0.00548477366, 0.0294921879, 0.182108864
0.241992191, 0.131943598, 0.00547536383, 0.030273438, 0.181907177
0.248242191, 0.128012642, 0.00550541461, 0.031054688, 0.181705028
0.254492191, 0.138928726, 0.00550465429, 0.031835938, 0.181502417
0.260742191, 0.138064861, 0.00552901671, 0.032617188, 0.181299344
0.266992191, 0.127727449, 0.00551408557, 0.033398438, 0.181095809
0.273242192, 0.131882861, 0.00553530181, 0.034179688, 0.180891782
0.279492192, 0.143904164, 0.00552848686, 0.034960938, 0.180687293
0.285742192, 0.133813351, 0.00556790016, 0.035742188, 0.180482328
0.291992192, 0.146037549, 0.00555207667, 0.036523438, 0.180276871
0.298242192, 0.131501153, 0.00555711138, 0.0373046881, 0.180070952
0.304492192, 0.135235757, 0.0055679854, 0.0380859381, 0.179864541
0.310742192, 0.136848673, 0.00559670245, 0.0388671881, 0.179657638
0.316992192, 0.132603228, 0.00557387341, 0.0396484381, 0.179450274
0.323242192, 0.136168733, 0.00557800397, 0.0404296881, 0.179242402
0.329492192, 0.127281278, 0.00561675215, 0.0412109381, 0.179034069
0.335742193, 0.137009993, 0.005601659, 0.0419921881, 0.178825244
0.341992193, 0.134946674, 0.00563252548, 0.0427734381, 0.178615943
0.348242193, 0.142106503, 0.00567463055, 0.0435546881, 0.178406164
0.354492193, 0.135877877, 0.00564063641, 0.0443359382, 0.178195909
0.360742193, 0.121243134, 0.00564897788, 0.0451171882, 0.177985176
0.366992193, 0.132298797, 0.00565463372, 0.0458984382, 0.177773967
0.373242193, 0.131886289, 0.00570084103, 0.0466796882, 0.177562296
0.379492193, 0.134246126, 0.00566016102, 0.0474609382, 0.177350149
0.385742193, 0.131760627, 0.00568588249, 0.0482421882, 0.177137554
0.391992193, 0.13368991, 0.00569912083, 0.0490234382, 0.176924482
0.398242193, 0.123988472, 0.00572513861, 0.0498046882, 0.176710963
0.404492194, 0.129577458, 0.00572786513, 0.0505859383, 0.176496997
0.410742194, 0.128761008, 0.005720582, 0.0513671883, 0.176282585
0.416992194, 0.133195415, 0.00573452377, 0.0521484383, 0.176067725
0.423242194, 0.140239909, 0.0057413713, 0.0529296883, 0.175852433
0.429492194, 0.129004136, 0.00576593952, 0.0537109383, 0.175636709
0.435742194, 0.121562622, 0.00578636886, 0.0544921883, 0.175420567
0.441992194, 0.129050583, 0.00574708233, 0.0552734383, 0.175204009
0.448242194, 0.136042207, 0.00577857261, 0.0560546883, 0.174987033
0.454492194, 0.125147939, 0.00580694988, 0.0568359383, 0.174769655
0.460742194, 0.127559349, 0.00577769537, 0.0576171884, 0.174551874
0.466992194, 0.134327412, 0.0057745115, 0.0583984384, 0.174333706
0.473242195, 0.124682471, 0.00581174235, 0.0591796884, 0.174115151
0.479492195, 0.128299892, 0.00581636914, 0.0599609384, 0.173896223
0.485742195, 0.133549452, 0.00584402861, 0.0607421884, 0.173676923
0.491992195, 0.136377618, 0.00581275788, 0.0615234384, 0.17345728
0.498242195, 0.122713789, 0.00590764344, 0.0623046884, 0.173237264
 , , , 0.0630859384, 0.173016921
 , , , 0.0638671885, 0.172796234
 , , , 0.0646484385, 0.172575235
 , , , 0.0654296885, 0.172353908
 , , , 0.0662109385, 0.172132283
 , , , 0.0669921885, 0.17191036
 , , , 0.0677734385, 0.171688139
 , , , 0.0685546885, 0.171465665
 , , , 0.0693359385, 0.171242908
 , , , 0.0701171885, 0.171019897
 , , , 0.0708984386, 0.170796648
 , , , 0.0716796886, 0.170573175
 , , , 0.0724609386, 0.170349464
 , , , 0.0732421886, 0.170125544
 , , , 0.0740234386, 0.169901431
 , , , 0.0748046886, 0.169677123
 , , , 0.0755859386, 0.169452637
 , , , 0.0763671886, 0.169227988
 , , , 0.0771484386, 0.169003174
 , , , 0.0779296887, 0.168778241
 , , , 0.0787109387, 0.168553159
 , , , 0.0794921887, 0.168327972
 , , , 0.0802734387, 0.168102682
 , , , 0.0810546887, 0.167877302
 , , , 0.0818359387, 0.167651832
 , , , 0.0826171887, 0.167426303
 , , , 0.0833984387, 0.167200714
 , , , 0.0841796888, 0.166975096
 , , , 0.0849609388, 0.166749448
 , , , 0.0857421888, 0.166523769
 , , , 0.0865234388, 0.166298106
 , , , 0.0873046888, 0.166072458
 , , , 0.0880859388, 0.165846825
 , , , 0.0888671888, 0.165621236
 , , , 0.0896484388, 0.165395692
 , , , 0.0904296888, 0.165170223
 , , , 0.0912109389, 0.164944842
 , , , 0.0919921889, 0.164719537
 , , , 0.0927734389, 0.164494351
 , , , 0.0935546889, 0.164269283
 , , , 0.0943359389, 0.16404435
 , , , 0.0951171889, 0.163819566
 , , , 0.0958984389, 0.163594946
 , , , 0.0966796889, 0.163370505
 , , , 0.097460939, 0.163146242
 , , , 0.098242189, 0.162922204
 , , , 0.099023439, 0.162698373
 , , , 0.099804689, 0.162474766
 , , , 0.100585939, 0.162251428
 , , , 0.101367189, 0.162028328
 , , , 0.102148439, 0.161805511
 , , , 0.102929689, 0.161582991
 , , , 0.103710939, 0.161360756
 , , , 0.104492189, 0.161138847
 , , , 0.105273439, 0.160917282
 , , , 0.106054689, 0.160696045
 , , , 0.106835939, 0.160475165
 , , , 0.107617189, 0.160254657
 , , , 0.108398439, 0.160034537
 , , , 0.109179689, 0.15981482
 , , , 0.109960939, 0.159595519
 , , , 0.110742189, 0.159376636
 , , , 0.111523439, 0.1591582
 , , , 0.112304689, 0.158940226
