,Time,Temperature(K),Field(Oe),Field(T),Long Moment(emu),Long err,Susceptibility(m^3/mol),err
1124,3948961819.0655,5.64145541191101,99.7029914855957,0.009970299148559571,-0.0077660609530288,8.38883557597634e-07,-3.204449118965033e-05,7.46024176650204e-08
1125,3948961820.071,5.64471864700317,99.7119979858398,0.00997119979858398,-0.0077662153067049,8.65950786975267e-07,-3.2042233606474994e-05,7.460242345839785e-08
1126,3948961821.084,5.64780020713806,99.7119979858398,0.00997119979858398,-0.0077660279028597,8.43341252114204e-07,-3.2041460406460644e-05,7.459621802810243e-08
1127,3948961822.084,5.65111756324768,99.739013671875,0.0099739013671875,-0.0077640578306089,1.00853714472704e-06,-3.2024655515969614e-05,7.459203200274445e-08
1128,3948961823.1105,5.65449166297913,99.739013671875,0.0099739013671875,-0.0077643954733275,8.532494826876e-07,-3.202604820159697e-05,7.456228862412752e-08
1129,3948961824.121,5.65647482872009,99.6939849853516,0.00996939849853516,-0.0077644677559878,9.61195421477814e-07,-3.204081165729768e-05,7.461901115524629e-08
1130,3948961825.0745,5.65997934341431,99.6849784851074,0.009968497848510739,-0.00776400251593,8.94306945611931e-07,-3.2041786501932606e-05,7.460712885889534e-08
1131,3948961826.055,5.66439414024353,99.7029914855957,0.009970299148559571,-0.007764014244546,1.23225871494227e-06,-3.203604601617802e-05,7.467573464573835e-08
1132,3948961827.0885,5.66755199432373,99.721004486084,0.0099721004486084,-0.0077619378307808,6.30005500104131e-07,-3.202169302171071e-05,7.45143953556675e-08
1133,3948961828.081,5.67081928253174,99.7300109863281,0.009973001098632809,-0.0077615407979699,8.53927911767124e-07,-3.201716337854001e-05,7.454179647971259e-08
1134,3948961829.0535,5.6740665435791,99.7300109863281,0.009973001098632809,-0.007760886310037,9.06935938824e-07,-3.2014463547717445e-05,7.454617882316158e-08
1135,3948961830.078,5.67748546600342,99.739013671875,0.0099739013671875,-0.0077616636060647,9.25786412287072e-07,-3.201477998207629e-05,7.455083904905009e-08
1136,3948961831.0835,5.68075847625732,99.7480163574219,0.00997480163574219,-0.0077607661182301,1.06341978836417e-06,-3.2008188948694956e-05,7.45667478744747e-08
1137,3948961832.0705,5.68411207199097,99.7300071716309,0.00997300071716309,-0.0077601150061326,1.0223807073542e-06,-3.201128306329713e-05,7.456421083834439e-08
1138,3948961833.087,5.68739748001099,99.721004486084,0.0099721004486084,-0.0077607305636239,9.82811098392859e-07,-3.201671246928472e-05,7.456778431456013e-08
1139,3948961834.095,5.69025111198425,99.7480201721191,0.00997480201721191,-0.0077601472872348,7.16759949875422e-07,-3.200563544323957e-05,7.449039184338343e-08
1140,3948961835.0785,5.69354128837585,99.757022857666,0.0099757022857666,-0.0077600314589324,7.57488679004532e-07,-3.2002269383987186e-05,7.448941428562427e-08
1141,3948961836.0975,5.69701194763184,99.7300071716309,0.00997300071716309,-0.007758752305621,7.78815779898369e-07,-3.2005661781683025e-05,7.450107407632684e-08
1142,3948961837.107,5.70021462440491,99.7300071716309,0.00997300071716309,-0.0077588493676958,1.04929277710165e-06,-3.2006062172856176e-05,7.45584512038034e-08
1143,3948961838.077,5.70367360115051,99.7480163574219,0.00997480163574219,-0.0077583584773643,7.76479940882082e-07,-3.19982589723783e-05,7.448343440491127e-08
1144,3948961839.06,5.70726227760315,99.6939849853516,0.00996939849853516,-0.0077578827944998,7.97954576163291e-07,-3.2013638189979866e-05,7.45231045761878e-08
1145,3948961840.0785,5.71077156066895,99.6399536132813,0.00996399536132813,-0.0077561307589667,1.20424692934976e-06,-3.2023764240543626e-05,7.463966422614284e-08
1146,3948961841.094,5.71419453620911,99.6939849853516,0.00996939849853516,-0.0077568086337736,7.72490482706703e-07,-3.200920556399706e-05,7.450823652001858e-08
1147,3948961842.081,5.71781921386719,99.739013671875,0.0099739013671875,-0.0077557963068406,8.69146283120042e-07,-3.199057894692684e-05,7.448302122820959e-08
1148,3948961843.0765,5.72124075889587,99.7300109863281,0.009973001098632809,-0.0077565042005996,9.03156797240654e-07,-3.199638689033048e-05,7.450341190162676e-08
1149,3948961844.0885,5.7244188785553,99.7480201721191,0.00997480201721191,-0.0077550646492405,8.53182425504538e-07,-3.198467281808384e-05,7.446614610123931e-08
1150,3948961845.0865,5.72759699821472,99.757022857666,0.0099757022857666,-0.0077532545311762,1.15998548998317e-06,-3.197432142155979e-05,7.451260624203539e-08
1151,3948961846.057,5.73064947128296,99.7210006713867,0.00997210006713867,-0.007754831418713,9.83798483916709e-07,-3.1992376908722624e-05,7.451149555255411e-08
1152,3948961847.035,5.73398971557617,99.7029914855957,0.009970299148559571,-0.0077540029291081,8.91383295039869e-07,-3.19947371066437e-05,7.449721621712555e-08
1153,3948961848.056,5.73725914955139,99.7029914855957,0.009970299148559571,-0.0077532651334436,1.06458158116776e-06,-3.1991692797976315e-05,7.452885016320996e-08
1154,3948961849.0825,5.74127840995789,99.6939849853516,0.00996939849853516,-0.0077527701118515,8.81333720250316e-07,-3.199254022075057e-05,7.449009354389199e-08
1155,3948961850.086,5.74432492256165,99.7210006713867,0.00997210006713867,-0.0077525475025334,9.3362294292964e-07,-3.198295466556859e-05,7.447862421506871e-08
1156,3948961851.1025,5.74737572669983,99.739013671875,0.0099739013671875,-0.0077520902057555,1.03943508005084e-06,-3.197529227426841e-05,7.448463989087255e-08
1157,3948961852.0705,5.75028967857361,99.7570266723633,0.00997570266723633,-0.0077514635629744,1.19291052820008e-06,-3.1966934269444386e-05,7.450430481548225e-08
1158,3948961853.053,5.75348472595215,99.7210006713867,0.00997210006713867,-0.0077512992557373,1.04913578389915e-06,-3.197780505240232e-05,7.449283298235557e-08
1159,3948961854.0565,5.75692653656006,99.657958984375,0.0099657958984375,-0.0077499541434199,7.33072805292326e-07,-3.199248085011297e-05,7.446263634294025e-08
1160,3948961855.0535,5.76016092300415,99.7029876708984,0.00997029876708984,-0.0077499218185104,6.1274444738996e-07,-3.1977898761998394e-05,7.441017263545161e-08
1161,3948961856.077,5.76425647735596,99.739013671875,0.0099739013671875,-0.0077497971439786,9.45251623636591e-07,-3.1965834009649024e-05,7.444132284725686e-08
1162,3948961857.077,5.76719474792481,99.7570266723633,0.00997570266723633,-0.0077503489518501,9.49476232098737e-07,-3.196233762775769e-05,7.443408048228795e-08
1163,3948961858.072,5.77073788642883,99.7750358581543,0.00997750358581543,-0.007750505015345,1.20453103995485e-06,-3.195721198014654e-05,7.448486507900689e-08
1164,3948961859.0695,5.7744300365448,99.7660293579102,0.00997660293579102,-0.0077490821602201,8.81944841679283e-07,-3.1954229650110634e-05,7.440110037880373e-08
1165,3948961860.0725,5.77757835388184,99.739013671875,0.0099739013671875,-0.0077501594402483,1.11512911203925e-06,-3.1967328384560315e-05,7.448477806253655e-08
1166,3948961861.0535,5.78077077865601,99.7119979858398,0.00997119979858398,-0.0077489034074685,1.10423905608109e-06,-3.197080731997666e-05,7.449016860277545e-08
1167,3948961862.0475,5.78401803970337,99.721004486084,0.0099721004486084,-0.0077487552826202,8.71980702673081e-07,-3.19673087275247e-05,7.442956264025115e-08
1168,3948961863.0725,5.78715109825134,99.721004486084,0.0099721004486084,-0.0077482547226448,1.0941390734425e-06,-3.19652436790509e-05,7.447469193258468e-08
1169,3948961864.095,5.7902820110321,99.6939849853516,0.00996939849853516,-0.007745972505542,9.74373737609858e-07,-3.1964489254434784e-05,7.444468613961395e-08
1170,3948961865.0745,5.7935483455658,99.7210006713867,0.00997210006713867,-0.0077465142145458,1.28074427831215e-06,-3.195806447610135e-05,7.450865883371147e-08
1171,3948961866.0305,5.79696869850159,99.739013671875,0.0099739013671875,-0.0077462810357717,1.10472835128299e-06,-3.195133100663958e-05,7.444500769192109e-08
1172,3948961867.045,5.80146527290344,99.6939849853516,0.00996939849853516,-0.0077444273792237,8.2593095543045e-07,-3.19581131443256e-05,7.439930221897455e-08
1173,3948961868.0775,5.80458855628967,99.6939849853516,0.00996939849853516,-0.0077428202019755,9.1110329124469e-07,-3.1951480975176624e-05,7.440082770061876e-08
1174,3948961869.0555,5.80771923065186,99.7119979858398,0.00997119979858398,-0.0077427055629007,8.16937688625787e-07,-3.1945235947608626e-05,7.436766754890021e-08
1175,3948961870.023,5.81104946136475,99.7119979858398,0.00997119979858398,-0.0077425067620014,1.15455989074796e-06,-3.194441572506714e-05,7.444190478110596e-08
1176,3948961871.0365,5.81416249275208,99.7029914855957,0.009970299148559571,-0.0077436551274446,8.63118808017942e-07,-3.195203978025858e-05,7.43923668952649e-08
1177,3948961872.0555,5.81726336479187,99.7029914855957,0.009970299148559571,-0.0077414045070903,1.13333759922019e-06,-3.1942753221145686e-05,7.443252098822314e-08
1178,3948961873.0375,5.82064747810364,99.721004486084,0.0099721004486084,-0.0077418346027729,8.66269565958996e-07,-3.193875762464252e-05,7.436210634183126e-08
1179,3948961874.025,5.82391452789307,99.721004486084,0.0099721004486084,-0.0077415649191545,1.03916823147755e-06,-3.193764505118088e-05,7.439721471978452e-08
1180,3948961875.026,5.82710576057434,99.6849784851074,0.009968497848510739,-0.0077404132232777,1.04682371625118e-06,-3.1944434256445085e-05,7.441489413882378e-08
1181,3948961876.044,5.83018898963928,99.657958984375,0.0099657958984375,-0.0077404813224679,9.34781743910305e-07,-3.1953376226099066e-05,7.441030335509654e-08
1182,3948961877.0475,5.83338761329651,99.657958984375,0.0099657958984375,-0.0077377575303602,1.23505244320218e-06,-3.1942132176749526e-05,7.44587844325693e-08
1183,3948961878.016,5.83664441108704,99.6489562988281,0.00996489562988281,-0.0077380190498693,1.11073379527308e-06,-3.1946097629496076e-05,7.443463538959188e-08
1184,3948961879.0175,5.83997559547424,99.6399536132813,0.00996399536132813,-0.0077366744105224,7.55839051608606e-07,-3.194343223803814e-05,7.435257242264391e-08
1185,3948961880.0345,5.84353446960449,99.6669692993164,0.009966696929931641,-0.0077362468645093,9.92137280725501e-07,-3.1933008877615576e-05,7.437564311338075e-08
1186,3948961881.0325,5.8468644618988,99.7029914855957,0.009970299148559571,-0.0077350554596291,6.84392416685347e-07,-3.191655564213315e-05,7.427824882468215e-08
1187,3948961882.039,5.85023474693298,99.6849784851074,0.009968497848510739,-0.0077353898670129,1.01132778178112e-06,-3.1923703028108974e-05,7.4358397046247e-08
1188,3948961883.0545,5.85362482070923,99.6759719848633,0.00996759719848633,-0.0077348878620932,1.07096217486475e-06,-3.192451563805002e-05,7.437452719756148e-08
1189,3948961884.042,5.85686278343201,99.6849784851074,0.009968497848510739,-0.0077346497277795,9.63782919610947e-07,-3.1920648497504475e-05,7.434054821167096e-08
1190,3948961885.061,5.86034274101257,99.6669654846191,0.00996669654846191,-0.007735397967138,9.25855066887826e-07,-3.1929506094751284e-05,7.4352945086337e-08
1191,3948961886.05,5.86377549171448,99.6669654846191,0.00996669654846191,-0.0077338554068116,8.07062237537878e-07,-3.192313884777154e-05,7.431456242133412e-08
1192,3948961887.0135,5.86699604988098,99.6669654846191,0.00996669654846191,-0.0077342190421176,7.46922807864432e-07,-3.1924639830108656e-05,7.43073360481679e-08
1193,3948961888.017,5.87130284309387,99.6669654846191,0.00996669654846191,-0.0077329356778019,9.98307602623376e-07,-3.191934246998394e-05,7.434531634999009e-08
1194,3948961889.0225,5.87450289726257,99.6939849853516,0.00996939849853516,-0.0077318008571127,1.07404429018434e-06,-3.190600860483115e-05,7.433227349804451e-08
1195,3948961890.032,5.8766827583313,99.7300071716309,0.00997300071716309,-0.0077325642914842,8.93204262426712e-07,-3.1897633494378486e-05,7.427199302934795e-08
1196,3948961891.0585,5.88016581535339,99.739013671875,0.0099739013671875,-0.0077318060819231,7.83352548841114e-07,-3.189162570552971e-05,7.423692103708119e-08
1197,3948961892.0665,5.88476324081421,99.6939849853516,0.00996939849853516,-0.0077324360385917,1.28738089991348e-06,-3.1908629741369606e-05,7.439603653411919e-08
1198,3948961893.0335,5.88802075386047,99.6669654846191,0.00996669654846191,-0.0077299417298435,1.00658094246811e-06,-3.190698431077982e-05,7.431852202126781e-08
1199,3948961894.0255,5.89000868797302,99.6939849853516,0.00996939849853516,-0.0077296826219775,8.90587618537795e-07,-3.189726750690329e-05,7.427067391657486e-08
1200,3948961895.0625,5.89365148544312,99.721004486084,0.0099721004486084,-0.007728769359105,1.22000919684264e-06,-3.188485726739819e-05,7.432145052024844e-08
1201,3948961896.051,5.89751577377319,99.7300109863281,0.009973001098632809,-0.0077302353505267,1.00637978800343e-06,-3.188802515051067e-05,7.427430668385742e-08
1202,3948961897.0175,5.90094947814941,99.6939849853516,0.00996939849853516,-0.0077305188126502,1.04162145871493e-06,-3.1900718126919444e-05,7.431213292523053e-08
1203,3948961898.014,5.90423798561096,99.6849784851074,0.009968497848510739,-0.0077290219018601,8.06266310865329e-07,-3.1897422642514156e-05,7.425464318992428e-08
1204,3948961899.012,5.90736556053162,99.6939849853516,0.00996939849853516,-0.0077288050138657,1.01115451178823e-06,-3.1893645973901575e-05,7.428854587502125e-08
1205,3948961900.01,5.9104962348938,99.6849784851074,0.009968497848510739,-0.0077277163225381,1.133673849767e-06,-3.189203455900813e-05,7.431494453406568e-08
1206,3948961901.02,5.91371059417725,99.7119979858398,0.00997119979858398,-0.0077297539151051,9.81763656623314e-07,-3.18917994012516e-05,7.42775044334496e-08
1207,3948961902.017,5.9179220199585,99.721004486084,0.0099721004486084,-0.0077274965457732,9.98499699540466e-07,-3.187960630576033e-05,7.425296896937553e-08
1208,3948961902.996,5.92091369628906,99.7300071716309,0.00997300071716309,-0.0077279975689377,8.65708804550222e-07,-3.187879528798696e-05,7.422269361649933e-08
1209,3948961904.013,5.92397475242615,99.7210006713867,0.00997210006713867,-0.0077274845245117,1.01724552162855e-06,-3.1879557931838124e-05,7.425718709956481e-08
1210,3948961905.019,5.92698431015015,99.7119979858398,0.00997119979858398,-0.0077252772143906,7.0278582346709e-07,-3.187332920896161e-05,7.418071288134695e-08
1211,3948961906.0165,5.92992544174194,99.6849822998047,0.00996849822998047,-0.0077272035200643,1.02137731051365e-06,-3.1889917019487024e-05,7.428229085424718e-08
1212,3948961907.006,5.93308877944946,99.6759757995606,0.00996759757995606,-0.0077244479552885,1.07008379878181e-06,-3.1881425368147696e-05,7.427427896743402e-08
1213,3948961908.0005,5.9363853931427,99.7029914855957,0.009970299148559571,-0.007725159964023,1.17057482096744e-06,-3.1875724630931365e-05,7.428678100619186e-08
1214,3948961909.015,5.93979835510254,99.6849784851074,0.009968497848510739,-0.0077232275511663,1.15700602671873e-06,-3.187350954518232e-05,7.427807648181826e-08
1215,3948961910.019,5.94354629516602,99.7029914855957,0.009970299148559571,-0.007723186752409,1.07577284659734e-06,-3.186758272185254e-05,7.424347235800488e-08
1216,3948961911.0165,5.94728302955627,99.721004486084,0.0099721004486084,-0.0077211044728893,1.12070296979375e-06,-3.185323595854512e-05,7.422143536986476e-08
1217,3948961912.007,5.9507257938385,99.6849784851074,0.009968497848510739,-0.0077218070720624,9.35600989399361e-07,-3.186764727400399e-05,7.42113241458712e-08
1218,3948961912.995,5.95416617393494,99.7119941711426,0.00997119941711426,-0.0077199511472452,1.12855921910177e-06,-3.185135587736105e-05,7.421912408697975e-08
1219,3948961914.0195,5.95771479606628,99.739013671875,0.0099739013671875,-0.0077205769932675,1.18003857801776e-06,-3.1845308727501006e-05,7.421863242112298e-08
1220,3948961915.085,5.96105909347534,99.7119979858398,0.00997119979858398,-0.0077196190236947,8.83875018407853e-07,-3.184998436711677e-05,7.415944808291699e-08
1221,3948961916.0515,5.96428823471069,99.6939849853516,0.00996939849853516,-0.0077187877394579,1.08639681273659e-06,-3.185230874220629e-05,7.42106745885684e-08
1222,3948961917.004,5.96743774414062,99.6849784851074,0.009968497848510739,-0.0077182473098527,5.83411712147898e-07,-3.1852956250851065e-05,7.411576132761603e-08
1223,3948961918.004,5.97061276435852,99.6939849853516,0.00996939849853516,-0.0077188304877079,9.31751331205545e-07,-3.1852485146909096e-05,7.417526784566293e-08
1224,3948961918.9885,5.97382259368897,99.6939849853516,0.00996939849853516,-0.0077167706229592,1.22513065640243e-06,-3.184398491991006e-05,7.422814598500354e-08
1225,3948961919.9865,5.97720074653625,99.6669692993164,0.009966696929931641,-0.0077158863036528,1.01783356786463e-06,-3.184896632029149e-05,7.418642378462096e-08
1226,3948961920.997,5.98070406913757,99.6849822998047,0.00996849822998047,-0.0077151994305661,7.07370410882921e-07,-3.18403765334628e-05,7.410491107314512e-08
1227,3948961922.0405,5.98387289047241,99.7119979858398,0.00997119979858398,-0.0077153766099146,1.11290517958377e-06,-3.18324808073996e-05,7.417128877314119e-08
1228,3948961923.0195,5.98698663711548,99.6669692993164,0.009966696929931641,-0.0077153370357983,8.36828666293015e-07,-3.18466991000772e-05,7.414259729205406e-08
1229,3948961923.987,5.99008011817932,99.6489562988281,0.00996489562988281,-0.0077138714755249,9.0035253053497e-07,-3.184640534875211e-05,7.415462712876136e-08
1230,3948961924.9895,5.99429321289063,99.6669654846191,0.00996669654846191,-0.0077129201446498,1.08465113179975e-06,-3.1836724084933205e-05,7.417413561245364e-08
1231,3948961925.9925,5.99746799468994,99.6759719848633,0.00996759719848633,-0.0077120390068728,1.28710440918931e-06,-3.183021063340089e-05,7.421412025389821e-08
1232,3948961927.001,5.99963235855103,99.6489562988281,0.00996489562988281,-0.0077109254041343,8.55820715268605e-07,-3.183424261257105e-05,7.411738565878905e-08
1233,3948961928.005,6.00304508209229,99.621940612793,0.0099621940612793,-0.0077116734643106,1.13953247220754e-06,-3.18459646625888e-05,7.420973503557318e-08
1234,3948961929.0125,6.00627040863037,99.639949798584,0.0099639949798584,-0.0077110945445436,1.00659092815704e-06,-3.1837818476630635e-05,7.415798879275368e-08
1235,3948961930.0195,6.00941634178162,99.6669654846191,0.00996669654846191,-0.0077103651673611,6.27794002754139e-07,-3.1826177870858894e-05,7.405971683416749e-08
1236,3948961931.0345,6.01361966133118,99.7029914855957,0.009970299148559571,-0.0077104505923742,1.13115377693674e-06,-3.181503049872507e-05,7.413551270755513e-08
1237,3948961932.0235,6.01692795753479,99.6939849853516,0.00996939849853516,-0.0077099896372762,8.83235443065397e-07,-3.181600254018387e-05,7.40804188263124e-08
1238,3948961932.9875,6.02049684524536,99.6849784851074,0.009968497848510739,-0.0077100547090775,8.14435480380268e-07,-3.1819145653237804e-05,7.407430911595157e-08
1239,3948961933.9875,6.02399325370789,99.7029914855957,0.009970299148559571,-0.0077085001448151,1.06709878571011e-06,-3.180698251918931e-05,7.41006589131793e-08
1240,3948961934.9985,6.02727365493774,99.7029914855957,0.009970299148559571,-0.0077075654095916,9.9303634970036e-07,-3.180312559419023e-05,7.407417239528976e-08
1241,3948961936.0045,6.03035402297974,99.6759757995606,0.00996759757995606,-0.0077095622803419,9.82835706246791e-07,-3.18199871219958e-05,7.411107028580237e-08
1242,3948961937.0165,6.03341817855835,99.6489562988281,0.00996489562988281,-0.0077072481018382,8.98824343948943e-07,-3.181906101927084e-05,7.40907994234738e-08
1243,3948961938.0225,6.03779292106628,99.6669654846191,0.00996669654846191,-0.0077080797675416,8.96310317512905e-07,-3.181674439532528e-05,7.408486615712764e-08
1244,3948961939.0115,6.04115653038025,99.6579627990723,0.00996579627990723,-0.0077067944230248,8.15823373435037e-07,-3.181431257447393e-05,7.406338263417336e-08
1245,3948961940.0105,6.0444929599762,99.6579627990723,0.00996579627990723,-0.0077057320589449,4.05125076410296e-07,-3.180992704385631e-05,7.399547601309587e-08
1246,3948961941.013,6.04772305488586,99.6579627990723,0.00996579627990723,-0.0077051148498029,1.01523676303539e-06,-3.1807379151244996e-05,7.408927922841154e-08
1247,3948961941.9905,6.05125212669373,99.6399536132813,0.00996399536132813,-0.0077025772315768,1.06908809124157e-06,-3.180265069969711e-05,7.409125719257911e-08
1248,3948961942.9785,6.05462646484375,99.6579627990723,0.00996579627990723,-0.0077025587516245,7.78830851317096e-07,-3.179682735734016e-05,7.401597090861443e-08
1249,3948961943.9965,6.05747008323669,99.6759719848633,0.00996759719848633,-0.0077023421398596,9.15572959965244e-07,-3.1790188361827945e-05,7.402718420104823e-08
1250,3948961944.9935,6.06075310707092,99.6849784851074,0.009968497848510739,-0.0077012047865207,8.19425484103723e-07,-3.178262230995683e-05,7.399039706713831e-08
1251,3948961945.9925,6.06421232223511,99.6759719848633,0.00996759719848633,-0.0076997671539205,8.85190753001369e-07,-3.177956051817381e-05,7.399620315693626e-08
1252,3948961947.006,6.06749820709229,99.6759719848633,0.00996759719848633,-0.0077019540174634,1.03268122993003e-06,-3.1788586448558106e-05,7.404971174911243e-08
1253,3948961947.9935,6.07051301002502,99.7029914855957,0.009970299148559571,-0.0076999565600416,1.05517663441562e-06,-3.177172979214296e-05,7.401591081424619e-08
1254,3948961948.9835,6.07346940040588,99.7300071716309,0.00997300071716309,-0.0077026943053663,9.84797707817334e-07,-3.177441668896243e-05,7.400557503507583e-08
1255,3948961949.9945,6.0767138004303,99.7119941711426,0.00997119941711426,-0.0077004688428848,9.71171573926585e-07,-3.177097482343229e-05,7.399455740844693e-08
1256,3948961951.006,6.0799241065979,99.7029914855957,0.009970299148559571,-0.0077014051759753,1.14616940797306e-06,-3.1777707103009484e-05,7.405281759863204e-08
1257,3948961951.999,6.08305835723877,99.7119979858398,0.00997119979858398,-0.0076995185424568,9.35732832593539e-07,-3.176705281165612e-05,7.397767518452285e-08
1258,3948961953.0165,6.08615231513977,99.7119979858398,0.00997119979858398,-0.0077000261394089,1.1221448500483e-06,-3.176914708016076e-05,7.40266585304209e-08
1259,3948961954.0025,6.08928179740906,99.721004486084,0.0099721004486084,-0.0076993156629584,8.20142222758154e-07,-3.1763346732667935e-05,7.39456963916298e-08
1260,3948961954.9765,6.09289145469666,99.7029914855957,0.009970299148559571,-0.0076981379474242,1.06853605248764e-06,-3.1764225792837765e-05,7.400175369772006e-08
1261,3948961955.9845,6.0964879989624,99.7029914855957,0.009970299148559571,-0.0076977126580575,1.0591054250065e-06,-3.1762470954516676e-05,7.399537157202442e-08
1262,3948961956.99,6.09981226921082,99.6849784851074,0.009968497848510739,-0.0076974231106735,9.1942230440787e-07,-3.1767015456421315e-05,7.397415975456242e-08
1263,3948961957.9725,6.10315823554993,99.6669654846191,0.00996669654846191,-0.0076971054208139,8.03959532362674e-07,-3.1771445436924357e-05,7.396156762919362e-08
1264,3948961958.9885,6.10737824440002,99.6579627990723,0.00996579627990723,-0.0076952915982194,1.02245100377424e-06,-3.17668279208344e-05,7.399681796315379e-08
1265,3948961959.9865,6.11043405532837,99.6579627990723,0.00996579627990723,-0.007694743854179,7.120727815254e-07,-3.176456678615822e-05,7.392954705759513e-08
1266,3948961960.9525,6.11366558074951,99.6669654846191,0.00996669654846191,-0.0076938523086951,9.64005751857718e-07,-3.175801752233413e-05,7.396296928202864e-08
1267,3948961961.9645,6.11684489250183,99.6849784851074,0.009968497848510739,-0.0076933885320673,4.58488227329686e-07,-3.1750364881404116e-05,7.386229810539256e-08
1268,3948961962.9855,6.1198525428772,99.721004486084,0.0099721004486084,-0.0076941155783431,1.00779297294027e-06,-3.1741893905182284e-05,7.39353489386609e-08
1269,3948961964.0035,6.12306761741638,99.721004486084,0.0099721004486084,-0.0076946124572913,9.50352287623558e-07,-3.174394376766445e-05,7.39271623654074e-08
1270,3948961964.9875,6.12649083137512,99.7029914855957,0.009970299148559571,-0.0076929161047471,8.37151402995508e-07,-3.174267931095046e-05,7.390095824708942e-08
1271,3948961966.001,6.13003826141357,99.7119979858398,0.00997119979858398,-0.0076921024525069,1.1317133732064e-06,-3.173645514249078e-05,7.395326185366001e-08
1272,3948961967.002,6.13351774215698,99.7029914855957,0.009970299148559571,-0.0076923550785341,8.52713828153395e-07,-3.1740364392274395e-05,7.389861014314069e-08
1273,3948961967.979,6.13662052154541,99.6939849853516,0.00996939849853516,-0.0076911255349218,8.94344623392705e-07,-3.1738158034981924e-05,7.39018800527099e-08
1274,3948961969.003,6.14025092124939,99.7029914855957,0.009970299148559571,-0.007691021219048,9.75529010154575e-07,-3.173486059198116e-05,7.391169081049537e-08
1275,3948961969.9945,6.14421844482422,99.6759719848633,0.00996759719848633,-0.007690016569224,1.11747653019742e-06,-3.173931653543308e-05,7.395632176937668e-08
1276,3948961970.981,6.14763522148132,99.6849784851074,0.009968497848510739,-0.0076884377515912,9.84693965224388e-07,-3.172993317099346e-05,7.39023585387166e-08
1277,3948961971.9915,6.15063405036926,99.6939849853516,0.00996939849853516,-0.0076878502187495,8.78291124814692e-07,-3.172464213255399e-05,7.386720689951917e-08
1278,3948961972.972,6.15382051467896,99.6759719848633,0.00996759719848633,-0.0076877615842996,1.05002439919192e-06,-3.173000944491462e-05,7.391787468741327e-08
1279,3948961973.978,6.15736174583435,99.6759719848633,0.00996759719848633,-0.0076865376347966,1.09801164231812e-06,-3.172495778860812e-05,7.391802538643997e-08
1280,3948961974.982,6.16065764427185,99.7029914855957,0.009970299148559571,-0.0076871930288028,8.67565624130171e-07,-3.171906462935267e-05,7.385207711942133e-08
1281,3948961975.962,6.1637556552887,99.7029914855957,0.009970299148559571,-0.007685950197783,1.01164011710627e-06,-3.1713936432715394e-05,7.387137211329911e-08
1282,3948961976.9765,6.1667811870575,99.6939849853516,0.00996939849853516,-0.0076861604368934,1.19902029350178e-06,-3.171766908766608e-05,7.39277835957641e-08
1283,3948961977.9705,6.17085313796997,99.6849784851074,0.009968497848510739,-0.0076852396206783,8.86883811179301e-07,-3.171673458847032e-05,7.385060452946755e-08
1284,3948961978.954,6.17390847206116,99.6759719848633,0.00996759719848633,-0.0076850310347813,8.21496009313028e-07,-3.1718739537405744e-05,7.384239393975159e-08
1285,3948961979.9415,6.17705798149109,99.6849784851074,0.009968497848510739,-0.0076848070691422,8.30766286448895e-07,-3.1714949462313765e-05,7.383534166858681e-08
1286,3948961980.948,6.18041610717773,99.7029914855957,0.009970299148559571,-0.0076845108196236,8.2227746172516e-07,-3.1707997238955984e-05,7.381754414536253e-08
1287,3948961981.959,6.18271160125732,99.7029914855957,0.009970299148559571,-0.0076831433713202,9.40772413525322e-07,-3.1702354843747446e-05,7.382852891113182e-08
1288,3948961982.9545,6.18603777885437,99.6849784851074,0.009968497848510739,-0.0076840252709617,1.00179737091984e-06,-3.171172300658609e-05,7.38639906709891e-08
1289,3948961983.97,6.18963479995727,99.6849784851074,0.009968497848510739,-0.0076805346882843,1.00548530066255e-06,-3.169731748511864e-05,7.383139585858524e-08
1290,3948961984.976,6.19312882423401,99.6939849853516,0.00996939849853516,-0.0076812716412446,8.11588711592481e-07,-3.1697495009347136e-05,7.37911452160485e-08
1291,3948961985.955,6.19656825065613,99.6939849853516,0.00996939849853516,-0.0076797684829754,9.63605353081882e-07,-3.169129208436784e-05,7.380787187638825e-08
1292,3948961986.9665,6.20001339912415,99.6579627990723,0.00996579627990723,-0.0076804812850981,7.12994064827954e-07,-3.170568966994773e-05,7.379288360178966e-08
1293,3948961987.958,6.20427656173706,99.6669692993164,0.009966696929931641,-0.0076804916793896,9.16388856958629e-07,-3.1702867459873554e-05,7.382456777421008e-08
1294,3948961988.9465,6.20749735832214,99.6759719848633,0.00996759719848633,-0.0076790472863387,1.02415405602937e-06,-3.169404257034741e-05,7.38281844448064e-08
1295,3948961989.964,6.210862159729,99.639949798584,0.0099639949798584,-0.0076776733283753,8.89004129652585e-07,-3.16998278700458e-05,7.381185179104792e-08
1296,3948961990.98,6.21417570114136,99.6489562988281,0.00996489562988281,-0.007678107349247,9.26942271331019e-07,-3.1698754604764e-05,7.381729650402614e-08
1297,3948961991.9855,6.21746563911438,99.6759719848633,0.00996759719848633,-0.007676471154885,7.93481563598223e-07,-3.168340999876453e-05,7.375509439240458e-08
1298,3948961992.9575,6.22071003913879,99.6849784851074,0.009968497848510739,-0.0076767656332794,1.0404858841574e-06,-3.168176271738984e-05,7.380354249703688e-08
