2.000000000000000111e-01,6.337689335382790375e+10,3.638022550259588718e+09
2.392066338208260201e-01,6.890626277546080017e+10,3.361258930809163570e+09
2.860990683194539752e-01,7.410846787083638000e+10,3.227429430189801216e+09
3.421839753598549527e-01,7.996282706624101257e+10,3.334838987296978474e+09
4.092633844662970088e-01,8.704377731060623169e+10,3.306266540265082359e+09
4.894925827215070302e-01,9.375800684118579102e+10,3.136535523999895096e+09
5.854493649653700338e-01,1.015979403951255188e+11,3.838286953917838573e+09
7.002168593295309273e-01,1.091675084379698334e+11,1.420240538827829361e+09
8.374825893240400720e-01,1.143256955724438629e+11,3.892348881820532799e+09
1.001656955379000014e+00,1.211889048125600586e+11,5.137536870871176720e+09
1.198014942696999929e+00,1.276514929502390747e+11,6.148805540519809723e+09
1.432865608547999825e+00,1.322545520454307251e+11,5.947351455911208153e+09
1.713754794691999983e+00,1.358044289854704437e+11,6.739087637772168159e+09
2.049707578163000310e+00,1.380334594781314392e+11,5.931168863297127724e+09
2.451518250447000113e+00,1.399100525219933777e+11,5.727724125581997871e+09
2.932097142198000217e+00,1.420133440692519836e+11,5.944771985119709015e+09
3.506885437104000136e+00,1.435216606228170471e+11,5.517667079702943802e+09
4.194351303024999922e+00,1.449325529480021362e+11,5.095859544059668541e+09
5.016583281293000240e+00,1.439477657240026855e+11,5.764222155805768967e+09
6.000000000000000000e+00,1.433167972669643250e+11,6.652503963838768959e+09
