2.000000000000000111e-01,7.753837237105522156e+08,-3.403948696734969020e+08
2.674467745120200357e-01,1.071114757814820290e+09,-2.211876262942434251e+08
3.576388859844180090e-01,8.879392971939591169e+08,-1.072097122331408858e+08
4.782468324830250195e-01,1.102443648954678535e+09,-3.188418817282014489e+08
6.395278638408790073e-01,1.402935465521669388e+09,-1.145389797958349586e+08
8.551983219740290076e-01,1.486314791854932308e+09,-8.187331094439100474e+06
1.143600163899999966e+00,1.436449689155486584e+09,-4.141925725264415145e+07
1.529260875832999966e+00,1.764260770218252420e+09,8.150071213316473365e+07
2.044979443143999820e+00,1.753102804110600471e+09,9.296761740665012598e+07
2.734615780062000123e+00,2.126837658503998041e+09,1.706110432639119923e+08
3.656820849535999951e+00,2.235022816093525887e+09,2.203043682226167321e+08
4.890024705884000511e+00,2.293692165952561378e+09,1.950366607831241190e+08
6.539106674362999527e+00,2.283915393728368759e+09,3.438238148119068742e+08
8.744314941242000927e+00,2.265493072552049160e+09,1.460730896204724014e+08
1.169319413176300060e+01,2.248850102006940842e+09,9.566623369984586537e+07
1.563653527141399913e+01,2.342980295287049294e+09,1.491893947017510533e+08
2.090970461441599682e+01,2.483788867763006210e+09,2.395915106783720851e+08
2.796116527562299936e+01,2.311725337361211777e+09,8.713977149601733685e+07
3.739061732281400197e+01,2.358079927660568237e+09,2.750541041856240630e+08
5.000000000000000000e+01,2.364188247302623749e+09,9.621599330678880215e+07
