2.000000000000000111e-01,1.781634275258375549e+10,-3.858612552435265541e+09
2.674467745120200357e-01,2.522210642844259262e+10,-9.226706260279399872e+09
3.576388859844180090e-01,2.219512736528240204e+10,-8.378714658858749390e+09
4.782468324830250195e-01,2.911975115894309235e+10,-4.661131383913336754e+09
6.395278638408790073e-01,4.453161126800985718e+10,-1.046830669551795578e+10
8.551983219740290076e-01,4.541402986846440125e+10,-1.215399767333666611e+10
1.143600163899999966e+00,4.455400292854924011e+10,-7.926843082131731987e+09
1.529260875832999966e+00,6.041031370102145386e+10,-1.009593972468496895e+10
2.044979443143999820e+00,5.973882650148957825e+10,-1.332654439303830910e+10
2.734615780062000123e+00,6.127123715004467010e+10,-1.333031313071377373e+10
3.656820849535999951e+00,7.051243340821925354e+10,4.081601875592807770e+09
4.890024705884000511e+00,7.565277230653016663e+10,-6.991841767502651215e+09
6.539106674362999527e+00,6.849752315287342834e+10,-1.347444804329910278e+10
8.744314941242000927e+00,7.392319968603395081e+10,-1.111106546059257889e+10
1.169319413176300060e+01,7.116771253327998352e+10,3.213678198602483749e+09
1.563653527141399913e+01,7.993968088956399536e+10,-8.753276011138302088e+08
2.090970461441599682e+01,8.099910605698147583e+10,-7.836726839142796516e+09
2.796116527562299936e+01,8.146711939042443848e+10,-7.612424399863910675e+09
3.739061732281400197e+01,7.624639152696864319e+10,2.023713514229921818e+09
5.000000000000000000e+01,7.852917961502005005e+10,5.832161533202166557e+09
