2.000000000000000111e-01,4.649720824348980188e+08,-9.071009047970071435e+07
2.674467745120200357e-01,7.586858915235141516e+08,-4.140342985912508965e+08
3.576388859844180090e-01,6.246895546828994751e+08,-4.905325049056663513e+08
4.782468324830250195e-01,7.719694545453779697e+08,-5.838272340493485928e+08
6.395278638408790073e-01,1.156198047156670809e+09,-6.343224460163356066e+08
8.551983219740290076e-01,1.196774056164598227e+09,-5.873418155746321678e+08
1.143600163899999966e+00,1.254079508050225735e+09,-6.889614308767426014e+08
1.529260875832999966e+00,1.446070072874799013e+09,-6.642017853555051088e+08
2.044979443143999820e+00,1.639994293855118036e+09,-3.952585674987561107e+08
2.734615780062000123e+00,1.771501788408749819e+09,-6.679340300071692467e+08
3.656820849535999951e+00,1.805609875399920464e+09,-5.314269484468202591e+08
4.890024705884000511e+00,1.969579730959731102e+09,-5.350544912261873484e+08
6.539106674362999527e+00,1.986720167354104280e+09,-6.662650664290602207e+08
8.744314941242000927e+00,1.989503751430060863e+09,-6.584158053806228638e+08
1.169319413176300060e+01,1.926397598229199409e+09,-6.063344163567619324e+08
1.563653527141399913e+01,1.999968070659729004e+09,-6.279276239165903330e+08
2.090970461441599682e+01,2.008214967938192844e+09,-5.500009411890313625e+08
2.796116527562299936e+01,1.913399854825361490e+09,-5.811533135855890512e+08
3.739061732281400197e+01,1.881136384440221071e+09,-6.016884999638133049e+08
5.000000000000000000e+01,1.921317276002707005e+09,-5.765650021726461649e+08
