2.000000000000000111e-01,5.398269806437989807e+10,-7.274501388423337936e+08
2.392066338208260201e-01,5.706334028034093475e+10,-4.813804880143703222e+08
2.860990683194539752e-01,6.096516775799903870e+10,-1.790917329629925787e+08
3.421839753598549527e-01,6.520646019837169647e+10,4.673256260218713880e+08
4.092633844662970088e-01,7.044736806646858215e+10,-1.330102268357779831e+08
4.894925827215070302e-01,7.564657884901951599e+10,-2.103831153969298899e+08
5.854493649653700338e-01,8.058651434550486755e+10,9.686737249937070608e+08
7.002168593295309273e-01,8.719368676593589783e+10,1.139140150702735424e+09
8.374825893240400720e-01,9.297581647142314148e+10,1.627306910496124744e+09
1.001656955379000014e+00,9.954811759477609253e+10,1.632063801333403587e+09
1.198014942696999929e+00,1.055723493317485352e+11,1.598134493818092108e+09
1.432865608547999825e+00,1.106449947480460510e+11,2.468497145213581085e+09
1.713754794691999983e+00,1.159258477810386200e+11,2.397844571604792595e+09
2.049707578163000310e+00,1.204274048741353455e+11,2.244989559867281437e+09
2.451518250447000113e+00,1.232241224051223297e+11,2.495705313430045128e+09
2.932097142198000217e+00,1.256689041010454559e+11,2.112449453339996815e+09
3.506885437104000136e+00,1.275810431733755951e+11,2.847911685205256462e+09
4.194351303024999922e+00,1.285813124882811279e+11,2.188206866386827946e+09
5.016583281293000240e+00,1.290737671605697479e+11,3.308380969924491405e+09
6.000000000000000000e+00,1.302804865339671021e+11,2.756115079375580311e+09
