-5.008012820512819872e+02,-8.988052340923337397e+03,-2.565459527854215412e+04
-4.998231545472755784e+02,-2.819627248014793804e+04,-6.475395341023680885e+03
-4.988450270432692264e+02,-8.476922959391089535e+03,4.038082317597340989e+03
-4.978668995392627608e+02,-1.220685185054030080e+04,-1.030959355663978386e+04
-4.968887720352564088e+02,-1.626648538382919105e+04,6.544041913981368452e+03
-4.959106445312499432e+02,6.381937491449784829e+03,-2.031838433564673778e+03
-4.949325170272435912e+02,-1.373335730568887266e+04,-2.042167966342058571e+04
-4.939543895232371256e+02,-1.993503760555678673e+04,6.472003296178369965e+03
-4.929762620192307736e+02,5.975966582636098792e+03,-1.909323482829633349e+03
-4.919981345152243080e+02,-1.348661432846403295e+04,-1.844278454260654325e+04
-4.910200070112178992e+02,-1.523174987570572011e+04,4.538136919996096367e+03
-4.900418795072114904e+02,2.388873220191517248e+03,-8.456924731358503777e+03
-4.890637520032050816e+02,-2.008803518572248868e+04,-1.401861282170931918e+04
-4.880856244991986728e+02,-1.245331839049494738e+04,9.357938125172180662e+03
-4.871074969951922640e+02,2.132163135959112878e+03,-6.390255308970117767e+03
-4.861293694911859120e+02,-1.363095463469814422e+04,-4.546211781400291329e+03
-4.851512419871794464e+02,6.084386424661945966e+03,4.388690372549319363e+03
-4.841731144831730376e+02,4.497309489422692423e+03,-2.636742424930515699e+04
-4.831949869791666288e+02,-2.521656608428836989e+04,-1.350870376908686376e+04
-4.822168594751602200e+02,-3.491279399351629309e+03,4.316358207223811405e+03
-4.812387319711538112e+02,-2.201291065405504924e+03,-1.996454999889008104e+04
-4.802606044671474024e+02,-2.002150900616528088e+04,-6.881288902135566786e+03
-4.792824769631409936e+02,7.811566226756854121e+02,-3.138200428676659612e+03
-4.783043494591345848e+02,-1.135952664733406345e+04,-2.311044614652124437e+04
-4.773262219551281191e+02,-2.215771339224192707e+04,-2.689852623210038018e+02
-4.763480944511217672e+02,2.201113591964491661e+03,-4.367253595420024794e+03
-4.753699669471153015e+02,-1.701311450331045489e+04,-2.179274280258899671e+04
-4.743918394431089496e+02,-2.283525047932510279e+04,5.743677277147357017e+03
-4.734137119391025408e+02,1.519156497586962587e+03,-6.859066830934916652e+02
-4.724355844350961320e+02,-1.450759977753571729e+04,-1.145641582191312045e+04
-4.714574569310897232e+02,-7.634960947731457054e+03,8.346706192100244152e+03
-4.704793294270833144e+02,7.935939673804041377e+03,-1.302663668556404627e+04
-4.695012019230769056e+02,-2.032516271231125211e+04,-1.769331386963223849e+04
-4.685230744190704399e+02,-1.270039534006569556e+04,8.292912476147188499e+03
-4.675449469150640880e+02,2.629003324323593006e+03,-7.302817555235264081e+03
-4.665668194110576223e+02,-1.403799284120761149e+04,-7.631609684509653562e+03
-4.655886919070512704e+02,-2.062945754935065452e+03,3.532407853937321761e+03
-4.646105644030448047e+02,-1.497908688691475618e+03,-1.204222260009928868e+04
-4.636324368990384528e+02,-1.126134407596943129e+04,9.567761424097934869e-03
-4.626543093950319872e+02,9.847294789789604692e+03,-1.430131141984880969e+03
-4.616761818910256352e+02,-3.343308767800413989e+03,-2.278604902283109186e+04
-4.606980543870192264e+02,-1.562223115371243148e+04,-9.341206219985795087e+02
-4.597199268830127608e+02,8.582030095384243396e+03,-2.146983485655909135e+03
-4.587417993790064088e+02,-4.074755105641160299e+03,-2.023714513997191898e+04
-4.577636718749999432e+02,-8.916300792088957678e+03,-2.681643784317558584e+03
-4.567855443709935912e+02,5.184463391957649037e+03,-1.299886330354405800e+04
-4.558074168669871256e+02,-1.600946067090485485e+04,-1.627713297991459876e+04
-4.548292893629807736e+02,-5.353801691459460017e+03,7.307578360334709032e+03
-4.538511618589743080e+02,1.081758192074944054e+04,-1.416884642489636462e+04
-4.528730343549678992e+02,-1.355630174068456836e+04,-1.501799281552491266e+04
-4.518949068509614904e+02,3.362723104263974164e+03,3.225344781058202443e+03
-4.509167793469550816e+02,8.571576674015326716e+03,-2.650510572239937756e+04
-4.499386518429486728e+02,-2.350479692086906653e+04,-1.588302344489421921e+04
-4.489605243389422640e+02,2.455121322637831440e+02,7.227428197031871605e+03
-4.479823968349359120e+02,6.425300435640253454e+03,-2.146996732271176734e+04
-4.470042693309294464e+02,-1.650623952556354561e+04,-8.318924645970269921e+03
-4.460261418269230376e+02,1.192610140597839927e+04,4.653325027437246604e+02
-4.450480143229166288e+02,3.955760344920226999e+03,-3.318940200894532609e+04
-4.440698868189102200e+02,-2.185816078152408591e+04,-1.164337995708002018e+04
-4.430917593149038112e+02,6.556414653361201999e+03,-4.218796861029633874e+03
-4.421136318108974024e+02,-7.240968849828007478e+03,-3.147633047232460740e+04
-4.411355043068909936e+02,-2.543133744090612527e+04,-2.577150340474133827e+03
-4.401573768028845848e+02,7.281623374796251483e+03,5.311321998149717274e+02
-4.391792492988781760e+02,-6.025247959250174972e+03,-2.551137522288879336e+04
-4.382011217948717672e+02,-1.970774069614112523e+04,-1.095863362296271589e+03
-4.372229942908653015e+02,5.575579758767317799e+03,-5.853247561978946578e+01
-4.362448667868589496e+02,-1.764316854857069302e+03,-1.620099394029530049e+04
-4.352667392828525408e+02,-3.614847415393207939e+03,-8.333506876821385958e+03
-4.342886117788461320e+02,-4.171976730481266713e+03,-2.009130908679028653e+04
-4.333104842748397232e+02,-2.442288108190098501e+04,-5.633603936881316258e+03
-4.323323567708333144e+02,2.505011756831841467e+03,1.498134355329804566e+04
-4.313542292668269056e+02,1.450603757543423308e+04,-1.708823596926148093e+04
-4.303761017628204968e+02,-1.333489497746447159e+04,-1.481329455461979342e+04
-4.293979742588140880e+02,2.107336813446734141e+03,3.201897666193628993e+02
-4.284198467548076223e+02,-1.178470150437814482e+03,-2.144058214821760339e+04
-4.274417192508012704e+02,-2.086506585442284268e+04,4.432600376509290641e+02
-4.264635917467948047e+02,1.242057462825679977e+04,1.091449984437197236e+04
-4.254854642427884528e+02,8.645588433710810932e+03,-2.220079990967095364e+04
-4.245073367387819872e+02,-1.480066861147119926e+04,-3.397010110393097420e+03
-4.235292092347756352e+02,1.268875673165702210e+04,6.568751003869207125e+03
-4.225510817307692264e+02,9.571934981113061440e+03,-1.753405928764948840e+04
-4.215729542267627608e+02,-6.755874652368642330e+01,-3.821858210656175288e+03
-4.205948267227564088e+02,1.927214305861043977e+04,-1.270144005877262862e+04
-4.196166992187499432e+02,-4.853677601407700422e+03,-3.026094696855845541e+04
-4.186385717147435912e+02,-1.416010717600716634e+04,1.783894817592995423e+03
-4.176604442107371256e+02,1.699214166080171344e+04,1.145541244438912145e+03
-4.166823167067307736e+02,9.574849543398931928e+03,-2.068513550764148022e+04
-4.157041892027243080e+02,2.085216808946195670e+03,-1.150571951165588507e+04
-4.147260616987178992e+02,8.639769322726944665e+03,-1.719981483671514798e+04
-4.137479341947114904e+02,-3.440980144855717754e+03,-1.828742250198839247e+04
-4.127698066907050816e+02,1.565605026495934908e+03,-8.523666089835387538e+03
-4.117916791866986728e+02,2.427588898891614008e+03,-1.755236244387638726e+04
-4.108135516826922640e+02,-6.708477416702216033e+03,-7.428801468009792188e+03
-4.098354241786859120e+02,1.141927592279077362e+04,-1.929068387858631695e+03
-4.088572966746794464e+02,1.142527226336605599e+04,-2.130643092790309674e+04
-4.078791691706730944e+02,-1.708961641438638026e+03,-1.646236250839730201e+04
-4.069010416666666288e+02,5.204210340635395369e+03,-1.424208291854955496e+04
-4.059229141626602200e+02,-2.981642389218062817e+03,-1.936837130422765767e+04
-4.049447866586538112e+02,-2.698223413570700359e+03,-6.463847203922368863e+03
-4.039666591546474024e+02,6.755959637392106742e+03,-1.442476146464212979e+04
-4.029885316506409936e+02,-8.637030145762422762e+03,-1.415940735727866922e+04
-4.020104041466345848e+02,2.447177759314789455e+03,4.702606395140297536e+03
-4.010322766426281760e+02,1.742070579646380793e+04,-1.340101930637533042e+04
-4.000541491386217672e+02,-1.908028766401751454e+03,-1.710343741313676219e+04
-3.990760216346153584e+02,8.358883008649125259e+03,-1.967336023727754082e+03
-3.980978941306089496e+02,1.488989990726039468e+04,-2.220282302756433273e+04
-3.971197666266025408e+02,-6.987865637917631830e+03,-1.726798995479058067e+04
-3.961416391225961320e+02,9.229897240430891543e+03,-2.023857563884134606e+03
-3.951635116185897232e+02,1.284328650568911326e+04,-2.539348781432102624e+04
-3.941853841145833144e+02,-1.104107289169752767e+04,-1.683355447528967125e+04
-3.932072566105769056e+02,5.954647830297758446e+03,1.773576706960572892e+03
-3.922291291065704968e+02,1.743804791586996726e+04,-1.653668730824860904e+04
-3.912510016025640880e+02,6.720352785630915605e+03,-2.366900249174335477e+04
-3.902728740985576223e+02,-1.078435961395779486e+03,-2.843097002325512221e+04
