2.000000000000000111e-01,6.294529169886276245e+10,4.607194477118899226e+08
2.392066338208260201e-01,6.870445069871509552e+10,1.363016588388742208e+09
2.860990683194539752e-01,7.432270140880926514e+10,5.096797234888556600e+07
3.421839753598549527e-01,7.938824698352415466e+10,-8.740488802629412413e+08
4.092633844662970088e-01,8.322322192653248596e+10,-1.506288255551979840e+08
4.894925827215070302e-01,9.206801124715312195e+10,4.288608741065931320e+08
5.854493649653700338e-01,9.902167598666441345e+10,-5.174703081683431864e+08
7.002168593295309273e-01,1.047177301623303070e+11,-4.319641292277919650e+08
8.374825893240400720e-01,1.103084870760812988e+11,-3.317888924956960082e+08
1.001656955379000014e+00,1.186297788992424011e+11,-3.032098910861386061e+08
1.198014942696999929e+00,1.267153443958889465e+11,1.791358120628089309e+08
1.432865608547999825e+00,1.322356407004024963e+11,-8.999243717433190346e+08
1.713754794691999983e+00,1.357328574700058289e+11,-1.394376430389012814e+09
2.049707578163000310e+00,1.387392800654202576e+11,-2.432111583983764648e+08
2.451518250447000113e+00,1.426786174478986511e+11,1.137379076929467678e+09
2.932097142198000217e+00,1.445469774986520081e+11,1.519669689438836336e+09
3.506885437104000136e+00,1.458925752589292603e+11,1.415442722122792482e+09
4.194351303024999922e+00,1.470519919435939636e+11,3.682884312327462435e+08
5.016583281293000240e+00,1.478170983127926941e+11,1.398146592203715801e+09
6.000000000000000000e+00,1.487243249729678955e+11,2.184011907376463413e+09
