2.000000000000000111e-01,3.250818177075278759e+08,-1.156407263990660608e+08
2.674467745120200357e-01,4.091447353320901990e+08,-3.938597693029695749e+08
3.576388859844180090e-01,4.543699049921411872e+08,-3.926207859107023478e+08
4.782468324830250195e-01,4.779804558665886521e+08,-3.916755841971605420e+08
6.395278638408790073e-01,5.978864140916075706e+08,-1.053320351471438259e+08
8.551983219740290076e-01,7.275153697421575785e+08,-1.661342382706222236e+08
1.143600163899999966e+00,5.880173338404879570e+08,-2.446222339606071413e+08
1.529260875832999966e+00,1.008563124871910095e+09,-1.777774972777017653e+08
2.044979443143999820e+00,1.058596028038604617e+09,-2.730202488799952865e+08
2.734615780062000123e+00,1.256549285101718903e+09,-7.973926385206168890e+07
3.656820849535999951e+00,1.312806897684709787e+09,-5.017965685189574957e+07
4.890024705884000511e+00,1.376129952979799032e+09,4.604533866722024977e+07
6.539106674362999527e+00,1.408308070469700575e+09,-1.894885823844825104e+07
8.744314941242000927e+00,1.524359113555818796e+09,1.132176993870939016e+08
1.169319413176300060e+01,1.480291068692625284e+09,1.239253948225753456e+08
1.563653527141399913e+01,1.584511670626987219e+09,1.420929328578693569e+08
2.090970461441599682e+01,1.748484334287668467e+09,3.763479929980192780e+08
2.796116527562299936e+01,1.722498477607152700e+09,1.319828705267043412e+08
3.739061732281400197e+01,1.817844656518417597e+09,1.822371694326593280e+08
5.000000000000000000e+01,1.930360345348717213e+09,1.485902779887807965e+08
