2.000000000000000111e-01,2.223382095499689102e+10,2.962958404499142170e+09
2.457250711986950220e-01,2.166240680390993500e+10,4.017667584333896160e+09
3.019040530780199849e-01,2.496812324491005325e+10,1.672852081284024000e+09
3.709269746888559927e-01,2.484018653226841736e+10,5.358984901685503960e+09
4.557302863246789904e-01,2.993886802685256195e+10,4.971990828512413025e+09
5.599217852726680045e-01,3.320244803492554474e+10,6.021838380433447838e+09
6.879341027591360236e-01,3.634072100363465881e+10,3.116744032884160042e+09
8.452132819024980037e-01,3.794470691348856354e+10,3.794579835845018864e+09
1.038450469367999895e+00,3.973918741915679169e+10,5.440770425197001457e+09
1.275866577608999908e+00,4.307134118754023743e+10,5.092480465743683815e+09
1.567562028115000006e+00,4.581048043695830536e+10,5.118362382508756638e+09
1.925946454834000177e+00,4.802967632186636353e+10,5.097663029838982582e+09
2.366266648695000363e+00,4.958594953083517456e+10,7.672974220897563934e+09
2.907255203627999940e+00,4.912937617048955536e+10,8.298112733882428169e+09
3.571927459521999637e+00,4.996715504930911255e+10,8.030836891819022179e+09
4.388560646538000043e+00,5.123743183036047363e+10,5.953961056926429749e+09
5.391896886651999843e+00,5.323844368049488068e+10,9.823898031027887344e+09
6.624621231843000224e+00,5.366002665510820770e+10,9.462078989687576294e+09
8.139177619294999388e+00,5.178770020471454620e+10,8.938362913333517075e+09
1.000000000000000000e+01,5.309702807701660156e+10,9.337728232715372086e+09
