2.000000000000000111e-01,1.706380432229313374e+09,-3.187394502230109572e+08
2.674467745120200357e-01,1.675785601978535414e+09,-3.938417596456685662e+08
3.576388859844180090e-01,1.816271199232281685e+09,-4.348458689793486595e+08
4.782468324830250195e-01,2.013007850416862011e+09,-6.042032527143899202e+08
6.395278638408790073e-01,2.231016852371034622e+09,-6.233691614362255335e+08
8.551983219740290076e-01,2.293908778217374325e+09,-6.307990723095645905e+08
1.143600163899999966e+00,2.339438552865709782e+09,-5.005246472136827111e+08
1.529260875832999966e+00,2.670850873186035156e+09,-4.600438706650798917e+08
2.044979443143999820e+00,2.744371300270280361e+09,-6.316565657830153704e+08
2.734615780062000123e+00,2.734577785135477066e+09,-7.120154927165598869e+08
3.656820849535999951e+00,2.849409743549269676e+09,-5.048547350917341113e+08
4.890024705884000511e+00,2.493934036472108841e+09,-5.966797079152231216e+08
6.539106674362999527e+00,2.748496291111590385e+09,-5.035844719481859207e+08
8.744314941242000927e+00,2.617088757284657478e+09,-4.578096672001883388e+08
1.169319413176300060e+01,2.639608614125653744e+09,-3.877738283738769889e+08
1.563653527141399913e+01,2.475385262512475967e+09,-4.301349847713206410e+08
2.090970461441599682e+01,2.778156474580504894e+09,-5.277343604627829790e+08
2.796116527562299936e+01,3.005863424065568924e+09,-5.982775206584038734e+08
3.739061732281400197e+01,2.955450288659387589e+09,-5.477729310057157278e+08
5.000000000000000000e+01,2.827908385288347721e+09,-6.357072793892192841e+08
