2.000000000000000111e-01,2.543617095013518143e+10,-1.924257255317872286e+09
2.457250711986950220e-01,2.548378349933716583e+10,2.896848487772824168e+08
3.019040530780199849e-01,2.901831935395615768e+10,-1.292002271337228537e+09
3.709269746888559927e-01,3.046200858258961487e+10,-4.192864084185823202e+08
4.557302863246789904e-01,3.385527781875053024e+10,-1.815614207821498513e+08
5.599217852726680045e-01,3.751061315604522705e+10,3.839172014315391183e+08
6.879341027591360236e-01,4.074320747880077362e+10,-2.981551780906948566e+09
8.452132819024980037e-01,4.443031164413449860e+10,-6.495396275111893415e+08
1.038450469367999895e+00,4.690903465788679504e+10,-8.362083167315951586e+08
1.275866577608999908e+00,4.869910107972590637e+10,-2.638709082575444221e+09
1.567562028115000006e+00,5.125258979264044952e+10,-1.884302444887018681e+09
1.925946454834000177e+00,5.392358298318999481e+10,-1.558691833061631441e+09
2.366266648695000363e+00,5.643378731416120911e+10,-2.233599978557392359e+08
2.907255203627999940e+00,5.473608019693917847e+10,-1.988065406922699213e+08
3.571927459521999637e+00,5.492863122652318573e+10,-6.985680178774352074e+08
4.388560646538000043e+00,5.678160173603116608e+10,-2.281543460481798649e+09
5.391896886651999843e+00,5.746294353436888885e+10,1.159234993322289586e+08
6.624621231843000224e+00,5.761420891444271088e+10,9.213927715306271315e+08
8.139177619294999388e+00,5.654404160057878113e+10,6.171323413398839235e+08
1.000000000000000000e+01,5.628515210742774200e+10,4.388914503533840775e+08
