# 2.00000000e-07,2.67446775e-07,3.57638886e-07,4.78246832e-07,6.39527864e-07,8.55198322e-07,1.14360016e-06,1.52926088e-06,2.04497944e-06,2.73461578e-06,3.65682085e-06,4.89002471e-06,6.53910667e-06,8.74431494e-06,1.16931941e-05,1.56365353e-05,2.09097046e-05,2.79611653e-05,3.73906173e-05,5.00000000e-05
-5.008012820512819872e+02,-5.900424580257677007e+02,6.039096399774091424e+02,2.252239027548690956e+03,1.668758275215188633e+03,9.818466637642790147e+02,-1.670704658420640271e+03,8.915616634279360824e+02,-1.701897688641328159e+03,-1.839593749511301212e+03,-1.147271521267673506e+03,9.845313335564628687e+02,1.212951210691531742e+03,-1.781391643546494379e+03,-4.327071028783321708e+03,9.384830148690734859e+02,-1.978237835446150712e+03,3.550261107836744941e+03,2.483983363722497870e+03,2.120442970465513099e+03,-9.409820445154638264e+02,2.691170297516120513e+02,-1.966445959099854690e+03,-4.304157089965545310e+03,-1.235748712536167886e+03,1.438084686926200220e+03,-3.232318950224802165e+02,1.095491705676711945e+03,2.527414195308001013e+02,1.969412216312665805e+03,3.009624573813716779e+03,5.609337727405962823e+02,1.818566444055224338e+03,-9.045940809269950478e+02,4.675010354191300621e+02,8.185255387205450006e+02,1.917380394755952238e+03,3.260669440190227306e+03,1.478688275411284394e+03,-3.335928032604169402e+03,3.336655475038370696e+03
-4.998231545472755784e+02,4.704737961726655158e+03,2.498075674136717623e+02,3.376837553208044483e+03,-4.128371925524103972e+03,-4.325004299900791011e+03,-6.175723942884283133e+02,8.538021789849669858e+02,-4.289421815370279546e+03,6.496644222972436182e+02,6.895201368668936937e+01,4.399289394178369548e+03,6.745312088214453752e+02,-3.288606017592425815e+03,-8.786402648822863171e+01,1.356741422584245583e+03,-2.217635456946614340e+03,2.854807698456417711e+03,4.080241024813799982e+02,1.860596149409011559e+03,2.027868433849319445e+03,9.584124974496585310e+02,2.053385804886568621e+03,-5.684676980167250804e+03,4.484015862718417338e+03,1.393438751181758562e+03,2.728428651152497878e+03,-1.837370163742935574e+03,7.706263821162000340e+02,1.282111079226858692e+03,-1.246233693118893825e+03,2.247717091468605304e+03,-2.086678513380917138e+03,1.805896175673284461e+02,2.862547296957147864e+03,4.630059296961845575e+03,-1.714109621093874466e+03,3.309401899200679964e+03,-3.410515923400082556e+03,6.304819717422526082e+03,-2.068710983802942337e+03
-4.988450270432692264e+02,-3.507173002397433947e+02,-2.244539370442674226e+03,-2.015905756344918700e+03,-2.631919374482877174e+03,5.298873130226991179e+02,3.665042582688705352e+03,-3.691900472969405655e+03,-1.762995440920497572e+02,-2.469644592170867270e+01,-2.850381468020879652e+02,9.900815497436455814e+01,-3.506351640264878370e+03,-1.763965009774534849e+02,-6.969229879479684087e+02,-1.068230948261565345e+03,-9.696975638817297067e+02,3.902748893881339427e+03,-2.551356817242664420e+03,4.120742862968571899e+03,-6.666802794891153781e+02,1.712260537458790168e+03,-1.143730033578228813e+03,1.387580985106699245e+03,4.401148884524553068e+03,3.157065619196202078e+03,1.243544365576217615e+03,-1.092940949927537531e+03,4.055802002150459430e+03,2.835300454559364525e+01,-2.650203983502332903e+03,-2.080972933830923921e+03,-1.076813329931878798e+03,1.909456905438440344e+03,8.209387753478148753e+00,-1.046989083210553190e+03,-2.935730884193673774e+03,-1.792767873028481631e+02,-1.130911455104245078e+03,-2.493954125183199722e+03,-7.147721864206449027e+03
-4.978668995392627608e+02,3.458806849187542866e+03,3.929905603301856445e+03,3.264327718663523683e+02,-1.017897988938531284e+03,2.154379670331210036e+03,-2.032374971799125660e+03,2.811285147626945673e+03,1.790350283831106253e+03,2.432934971544155360e+03,7.734306958392262459e+02,-8.814973118893763058e+02,3.413327279583526433e+03,-3.039649567972564455e+03,-1.506906311303384655e+03,2.247640677094953389e+03,1.034704493309626287e+03,-2.761869349503785998e+03,-3.532043167915154299e+03,1.901565273229181912e+03,-2.245382556721182482e+03,-1.318595915077388270e+02,7.469557365122882402e+02,-4.315619314716723807e+02,6.705508531913726529e+02,3.678529051917274046e+03,5.778741000744090570e+02,2.664298686230213207e+03,3.847615269032218748e+03,-4.457942178908355345e+03,-2.409103995212539303e+03,1.343587902703927966e+03,1.756664860351779680e+03,-6.663664050088882504e+02,2.828700448229142239e+02,2.861168651467344716e+03,4.378209685030764149e+02,3.301922318276339411e+03,-2.217037614053177094e+03,-2.115662369473806848e+03,-1.040677788059117574e+03
-4.968887720352564088e+02,6.003853236868349995e+03,-4.286200060517061502e+03,-2.271338019293958496e+03,-1.112504017091754349e+03,-1.179905239942617754e+03,-1.675940852417146061e+03,5.393012984467587785e+02,-2.698390029334183964e+03,2.655726345603884511e+03,-3.128739924167686695e+03,3.956478965970788067e+03,1.517424580332042581e+02,-6.599276713698317280e+02,1.841712161238701128e+03,2.706355995561820237e+03,-2.322737369623260292e+03,-4.147520615652357492e+02,3.226423154073319893e+03,1.960347146646450938e+02,-1.867479644324903575e+03,1.241496232087167073e+03,-8.341886958625989337e+02,1.198002880983318164e+03,1.634261233668934210e+03,2.068519634061907709e+03,-2.203775753996765161e+03,2.583875919937994240e+03,1.861504198390519775e+02,-2.666783962747525493e+03,2.953771090245576033e+03,2.628094857787443743e+03,-1.546433922157845927e+03,1.281171386605465386e+03,3.620992098860108399e+01,5.939950379229553619e+02,-6.684850229764651885e+03,-8.942081275973413312e+02,-4.269386773059537518e+03,-2.194719909168528829e+03,-3.638934191554606969e+03
-4.959106445312499432e+02,-9.847914059911040567e+02,-1.406853869841387223e+03,9.503144936032902024e+02,2.629284197870522348e+03,-1.308032254303766422e+03,-1.442283441095056787e+03,1.180255339731536878e+03,1.301414610498610728e+03,-1.022117185128498249e+03,-3.140924581304331241e+03,6.023538714892777790e+01,1.259673942257646104e+03,6.767759695776155695e+02,-2.985455199420663575e+03,1.198601842706214939e+03,-2.342924914399821319e+03,2.687201340363063991e+03,-1.770326281360648636e+03,2.218412168045119301e+02,1.123055208676663312e+02,-1.991090070483522140e+03,1.019784267774637556e+03,-1.490443763977464414e+03,-2.879621611220817158e+03,2.114168908195491099e+02,1.382014684840251903e+03,4.979791921406079496e+02,1.021133835381724680e+03,2.821746569189213574e+02,-4.299187209135377543e+02,1.594946257886934745e+03,-3.061969796329931341e+03,-2.123606695005891197e+03,-1.151810727148865226e+03,-4.805117290057378341e+03,2.159252923768101518e+00,-5.862997822767262335e+01,-1.425001894178508337e+03,-3.185887213243490351e+03,3.960237809999487126e+02
-4.949325170272435912e+02,4.994230610119642733e+03,3.139632278798831635e+02,2.331949026709544796e+03,-1.440451401567039738e+03,-2.378712676479500260e+03,6.951010845994545662e+02,3.333759504673289939e+03,-3.406099031265440772e+03,-2.514892161705601666e+03,-2.658969550610385113e+01,6.248339183453443184e+03,8.338461861879960679e+02,-3.965589088019370138e+03,-1.279217721043616393e+03,-2.759787330273913142e+01,-2.164971817960996759e+03,-9.114030794423302950e+02,-7.442062760856045998e+02,1.396590393174354176e+03,-1.331155028502351342e+03,2.717904920881624548e+03,2.264967247332818260e+03,-4.515832736105664480e+03,3.245709418666821875e+03,3.943149861863664228e+03,-3.041138707992939771e+02,1.889620821623544089e+03,3.014584786266196943e+02,-2.087674511955491653e+03,1.861762178888011761e+02,-1.252464413583671558e+03,-4.013342053374831266e+03,-6.366684632472180994e+01,2.878488949587644584e+03,1.673571462675763769e+03,2.077550070115449614e+02,-1.553786740377177011e+03,-3.891680257713348965e+03,-4.163761049158147785e+02,-1.123308765825151113e+03
-4.939543895232371256e+02,2.553813748905658940e+03,-4.855223266203493949e+03,1.333515775617796635e+03,-3.777864477238088625e+01,3.323677353881503791e+02,1.031381780211582509e+03,-1.498740699714937364e+03,-2.965622473458076911e+03,7.742705859265021218e+02,3.508210946820701793e+03,2.071135340737592401e+02,-5.256516382895000788e+03,-6.529242604292987835e+02,4.183889485349035908e+02,1.061435814150560873e+03,3.671441546777897429e+02,1.225715531382667450e+03,-1.373182318720421563e+03,-9.403157215542020140e+02,-2.508126919796124525e+02,2.563518486933908775e+02,-2.278643432154283801e+03,1.690352238319926300e+03,2.633486206171482991e+03,-3.965167931498744913e+00,-9.161719041865143254e+02,-1.237808975367594030e+03,-4.694189878264172222e-01,3.454828391836306878e+01,-7.754156152922918182e+02,-2.018200724990333129e+03,-1.399383543708044726e+03,1.412185482230780963e+03,-2.205864743968382299e+03,-2.140086241344929931e+03,-2.458801119414822097e+03,-3.033754966360928393e+03,8.200560915471302224e+02,-2.054213875221917988e+03,1.679841454967662173e+02
-4.929762620192307736e+02,1.189483544780134139e+02,-2.713151697624088229e+03,2.671644529484447958e+03,-3.661236772344908786e+03,-2.644329814673993155e+02,8.226996129943120195e+02,-9.916602889546209099e+02,-6.895207316415755940e+02,4.716071760045188967e+03,-1.553781035099122789e+02,-9.060378853849898633e+02,2.610674202202446395e+03,-2.483277022518439935e+03,-1.818666191895775910e+03,3.144674629200326308e+03,-2.765634351316476113e+03,-1.983732642556868313e+03,-1.115363807664700744e+03,2.763772843003272556e+03,7.339262548169901947e+02,-1.619519220202988436e+03,2.085634653636976964e+03,-9.773697506040469989e+02,-5.075885196241602557e+02,3.724662483530169538e+03,1.275262755270744037e+03,9.298106360538421313e+02,3.467645674177297678e+03,-3.601183975224406367e+03,-1.304972734046290725e+03,-2.702473069550055243e+03,-2.410243126360533097e+03,-3.449252388437272202e+03,-1.859752946551276693e+02,-1.326881584093136098e+03,9.955276512524734471e+02,1.229759315627364231e+03,1.781391277193763472e+02,1.464421575733852478e+03,-9.648257777804348052e+02
-4.919981345152243080e+02,-8.805707238276487487e+02,-1.706248360673881052e+03,-2.950267489343520083e+03,-2.130522152263532007e+03,3.179905411014013225e+03,8.530759085157322943e+02,-1.300822032007701239e+02,1.260944750153599671e+03,1.847049007644462563e+03,-2.090600154578509773e+03,3.493466720745836483e+03,-1.278505441321098942e+03,-2.076826281094825390e+03,1.538536611300609138e+03,-5.239722463751903661e+02,-2.446576432750895947e+03,1.206236294629554550e+03,3.742778098554240955e+02,1.291281502204302114e+03,-4.254834042738511926e+03,1.318920335342051658e+03,1.913553521779911762e+03,-1.286638660033900123e+03,1.129117492539545992e+03,1.653714588632743698e+03,-4.274969797777019267e+03,2.422533500944608932e+03,-2.188270003294023809e+02,-1.592476055873332825e+03,1.831097123164905042e+03,-4.748821146296152619e+03,2.802285566507199292e+03,-6.183510053289538178e+01,1.198101705012050161e+03,-1.126730550563679571e+03,-3.156591695635881365e+02,-9.441425675339608858e+00,-1.224321910683436499e+03,-2.748427361379523518e+03,-3.096002182126876960e+03
