xData0, data0, errData0, xTheory0, theory0
0.00581054687, 0.23028487, 0.0055554008, 0.00385742187, 0.234365329
0.0136230469, 0.235359728, 0.00555841062, 0.00483398437, 0.234152421
0.0214355469, 0.231766954, 0.00556376145, 0.00581054687, 0.23393023
0.0292480469, 0.227468684, 0.00558608166, 0.00678710937, 0.233698875
0.0370605469, 0.217208967, 0.00560621527, 0.00776367187, 0.233458549
0.0448730469, 0.218828619, 0.00562106375, 0.00874023437, 0.233209491
0.0526855469, 0.20961462, 0.00564992057, 0.00971679687, 0.232951924
0.0604980469, 0.208578572, 0.0056839028, 0.0106933594, 0.232686102
0.0683105469, 0.225076362, 0.00566228608, 0.0116699219, 0.232412308
0.0761230469, 0.21496062, 0.005642342, 0.0126464844, 0.23213087
0.0839355469, 0.211735621, 0.00571585542, 0.0136230469, 0.231842116
0.0917480469, 0.212383986, 0.00569914774, 0.0145996094, 0.231546357
0.0995605469, 0.199467704, 0.00573788957, 0.0155761719, 0.231243998
0.107373047, 0.213655949, 0.00570989163, 0.0165527344, 0.230935395
0.115185547, 0.207799941, 0.00575931423, 0.0175292969, 0.230620936
0.122998047, 0.209834307, 0.00574923402, 0.0185058594, 0.230301023
0.130810547, 0.198340937, 0.00577859038, 0.0194824219, 0.229976088
0.138623047, 0.207200497, 0.00578581555, 0.0204589844, 0.229646534
0.146435547, 0.197623968, 0.00577482353, 0.0214355469, 0.229312792
0.154248047, 0.209691763, 0.00581147932, 0.0224121094, 0.228975311
0.162060547, 0.195436403, 0.00581781573, 0.0233886719, 0.228634492
0.169873047, 0.20231618, 0.0058255751, 0.0243652344, 0.228290796
0.177685547, 0.195609108, 0.00586541697, 0.0253417969, 0.227944642
0.185498047, 0.200940892, 0.00585788426, 0.0263183594, 0.227596462
0.193310547, 0.198794037, 0.00587402793, 0.0272949219, 0.227246702
0.201123047, 0.190539435, 0.00590736954, 0.0282714844, 0.22689575
0.208935547, 0.198662743, 0.00591574709, 0.0292480469, 0.226544052
0.216748047, 0.191587985, 0.00590582974, 0.0302246094, 0.226191983
0.224560547, 0.198797181, 0.00592746874, 0.0312011719, 0.225839972
0.232373047, 0.197911531, 0.00595367511, 0.0321777344, 0.225488365
0.240185547, 0.195040584, 0.00594106962, 0.0331542969, 0.225137547
0.247998047, 0.183497131, 0.00600349356, 0.0341308594, 0.224787891
0.255810547, 0.18817085, 0.00599410531, 0.0351074219, 0.224439725
0.263623047, 0.188435018, 0.00603335549, 0.0360839844, 0.224093363
0.271435547, 0.193436086, 0.00601621276, 0.0370605469, 0.223749131
0.279248047, 0.1971571, 0.00598308831, 0.0380371094, 0.223407313
0.287060547, 0.181173459, 0.00602790315, 0.0390136719, 0.223068193
0.294873047, 0.176514447, 0.006088877, 0.0399902344, 0.222732037
0.302685547, 0.191828802, 0.00602309439, 0.0409667969, 0.222399056
0.310498047, 0.176158205, 0.00606898201, 0.0419433594, 0.222069502
0.318310547, 0.186648503, 0.00606909096, 0.0429199219, 0.221743554
0.326123047, 0.179562077, 0.00605965519, 0.0438964844, 0.221421406
0.333935547, 0.176057309, 0.00614703941, 0.0448730469, 0.221103236
0.341748047, 0.166354433, 0.00611373775, 0.0458496094, 0.220789164
0.349560547, 0.187795177, 0.00612714305, 0.0468261719, 0.220479339
0.357373047, 0.17197457, 0.00616870251, 0.0478027344, 0.22017388
0.365185547, 0.181138366, 0.00614978988, 0.0487792969, 0.219872862
0.372998047, 0.170990974, 0.0062080698, 0.0497558594, 0.219576374
0.380810547, 0.18063511, 0.00617350623, 0.0507324219, 0.21928446
0.388623047, 0.178365305, 0.00622364755, 0.0517089844, 0.218997195
0.396435547, 0.164216295, 0.00623551495, 0.0526855469, 0.21871458
0.404248047, 0.163548157, 0.00621854273, 0.0536621094, 0.218436643
0.412060547, 0.155325547, 0.00631784595, 0.0546386719, 0.218163386
0.419873047, 0.176444694, 0.00627060132, 0.0556152344, 0.217894793
0.427685547, 0.162426353, 0.00629616211, 0.0565917969, 0.217630848
0.435498047, 0.170452178, 0.00629904094, 0.0575683594, 0.217371508
0.443310547, 0.177972078, 0.00629609803, 0.0585449219, 0.217116714
0.451123047, 0.160623968, 0.00636162963, 0.0595214844, 0.216866434
0.458935547, 0.165997997, 0.00630979399, 0.0604980469, 0.216620594
0.466748047, 0.166648731, 0.00632195769, 0.0614746094, 0.216379121
0.474560547, 0.165755793, 0.00639102036, 0.0624511719, 0.216141924
0.482373047, 0.171916664, 0.00636592616, 0.0634277344, 0.215908915
0.490185547, 0.168789729, 0.00636646712, 0.0644042969, 0.215680018
0.497998047, 0.172207862, 0.00639419844, 0.0653808594, 0.215455115
0.505810547, 0.16383405, 0.00638491633, 0.0663574219, 0.215234101
0.513623047, 0.158553645, 0.00643653741, 0.0673339844, 0.215016872
0.521435547, 0.155541599, 0.00647100338, 0.0683105469, 0.214803323
0.529248047, 0.160540506, 0.00644424417, 0.0692871094, 0.214593321
0.537060547, 0.155803353, 0.00646533742, 0.0702636719, 0.214386776
0.544873047, 0.158941448, 0.00646970452, 0.0712402344, 0.214183554
0.552685547, 0.160040587, 0.00648752442, 0.0722167969, 0.213983551
0.560498047, 0.159290597, 0.00648213024, 0.0731933594, 0.213786617
0.568310547, 0.15299809, 0.006514201, 0.0741699219, 0.213592678
0.576123047, 0.168471828, 0.0064816321, 0.0751464844, 0.213401571
0.583935547, 0.159966677, 0.00651511135, 0.0761230469, 0.21321322
0.591748047, 0.167245448, 0.00650349647, 0.0770996094, 0.213027477
0.599560547, 0.165575236, 0.00654934665, 0.0780761719, 0.212844238
0.607373047, 0.163764879, 0.0065553555, 0.0790527344, 0.212663412
0.615185547, 0.156201661, 0.00657944677, 0.0800292969, 0.212484866
0.622998047, 0.162976667, 0.00662408988, 0.0810058594, 0.212308496
0.630810547, 0.146426991, 0.00666212088, 0.0819824219, 0.212134212
0.638623047, 0.157694817, 0.00665326982, 0.0829589844, 0.211961895
0.646435547, 0.148551285, 0.00662747241, 0.0839355469, 0.211791456
0.654248047, 0.159441561, 0.00664831555, 0.0849121094, 0.211622804
0.662060547, 0.157141566, 0.00665119393, 0.0858886719, 0.211455837
0.669873047, 0.164899707, 0.00664547392, 0.0868652344, 0.211290494
0.677685547, 0.156768173, 0.00673102614, 0.0878417969, 0.211126655
0.685498047, 0.166645274, 0.00666351886, 0.0888183594, 0.210964262
0.693310547, 0.151305914, 0.00669447958, 0.0897949219, 0.210803226
0.701123047, 0.154416755, 0.00670781481, 0.0907714844, 0.21064347
0.708935547, 0.143258169, 0.00680031618, 0.0917480469, 0.210484952
0.716748047, 0.15481171, 0.0067342861, 0.0927246094, 0.210327566
0.724560547, 0.144635648, 0.00675938605, 0.0937011719, 0.210171267
0.732373047, 0.150264874, 0.00680111037, 0.0946777344, 0.210016012
0.740185547, 0.15363048, 0.00681195375, 0.0956542969, 0.209861711
0.747998047, 0.162834346, 0.00680832611, 0.0966308594, 0.209708333
0.755810547, 0.154785782, 0.00682260957, 0.0976074219, 0.209555805
0.763623047, 0.137447119, 0.00685870612, 0.0985839844, 0.209404111
0.771435547, 0.150240928, 0.00683859926, 0.0995605469, 0.209253177
0.779248047, 0.165012345, 0.00681628439, 0.100537109, 0.209102973
0.787060547, 0.152632609, 0.00686438492, 0.101513672, 0.20895347
0.794873047, 0.134271219, 0.00690490945, 0.102490234, 0.208804607
0.802685547, 0.145699352, 0.00693986146, 0.103466797, 0.208656356
0.810498047, 0.136153474, 0.00692856734, 0.104443359, 0.2085087
0.818310547, 0.154030964, 0.00688111465, 0.105419922, 0.208361596
0.826123047, 0.135523051, 0.00693593393, 0.106396484, 0.208215013
0.833935547, 0.140757725, 0.00698597182, 0.107373047, 0.208068937
0.841748047, 0.134252608, 0.00697183203, 0.108349609, 0.207923338
0.849560547, 0.138546363, 0.00701624163, 0.109326172, 0.207778201
0.857373047, 0.131759554, 0.00705481971, 0.110302734, 0.20763348
