xData0, data0, errData0, xTheory0, theory0
0.00678710937, 0.220545143, 0.00202106294, 0.003125, 0.228890359
0.0165527344, 0.194196343, 0.00204706589, 0.00434570312, 0.226300478
0.0263183594, 0.162958145, 0.00207824422, 0.00556640625, 0.223518431
0.0360839844, 0.145752445, 0.00210244065, 0.00678710937, 0.22055912
0.0458496094, 0.135187298, 0.00211746702, 0.0080078125, 0.217438847
0.0556152344, 0.134131342, 0.00212818878, 0.00922851562, 0.21417512
0.0653808594, 0.139889672, 0.00212228756, 0.0104492187, 0.210786447
0.0751464844, 0.1400754, 0.00212621886, 0.0116699219, 0.207292214
0.0849121094, 0.143276691, 0.00212776556, 0.012890625, 0.203712389
0.0946777344, 0.142052948, 0.00213360745, 0.0141113281, 0.200067416
0.104443359, 0.142731383, 0.00214049131, 0.0153320312, 0.196377948
0.114208984, 0.141884401, 0.0021435154, 0.0165527344, 0.192664608
0.123974609, 0.148164198, 0.00214532537, 0.0177734375, 0.188947886
0.133740234, 0.144872636, 0.00215191965, 0.0189941406, 0.185247883
0.143505859, 0.13759163, 0.00216445868, 0.0202148437, 0.181584105
0.153271484, 0.132520199, 0.00217348145, 0.0214355469, 0.177975297
0.163037109, 0.139739409, 0.00216871355, 0.02265625, 0.174439356
0.172802734, 0.132925332, 0.00218178522, 0.0238769531, 0.17099306
0.182568359, 0.136960655, 0.00218087539, 0.0250976562, 0.167652011
0.192333984, 0.138283238, 0.00218513893, 0.0263183594, 0.164430514
0.202099609, 0.137608811, 0.00219306124, 0.0275390625, 0.161341444
0.211865234, 0.138234898, 0.00219967759, 0.0287597656, 0.158396229
0.221630859, 0.13644895, 0.00219974388, 0.0299804687, 0.155604735
0.231396484, 0.136638045, 0.00220929328, 0.0312011719, 0.152975246
0.241162109, 0.132666424, 0.0022174313, 0.032421875, 0.150514439
0.250927734, 0.135720864, 0.00221729606, 0.0336425781, 0.148227394
0.260693359, 0.129979864, 0.00222904246, 0.0348632812, 0.146117643
0.270458984, 0.136538222, 0.00222907866, 0.0360839844, 0.144187108
0.280224609, 0.132140219, 0.00223326161, 0.0373046875, 0.142436251
0.289990234, 0.130554721, 0.00224087872, 0.0385253906, 0.140864119
0.299755859, 0.128295988, 0.00224707904, 0.0397460937, 0.139468357
0.309521484, 0.132796481, 0.00224795925, 0.0409667969, 0.138245374
0.319287109, 0.133840099, 0.00225196617, 0.0421875, 0.137190416
0.329052734, 0.132814646, 0.00226194335, 0.0434082031, 0.136297673
0.338818359, 0.130175754, 0.00226683798, 0.0446289062, 0.135560378
0.348583984, 0.132331043, 0.00227097651, 0.0458496094, 0.134970963
0.358349609, 0.132173583, 0.00227484809, 0.0470703125, 0.134521157
0.368115234, 0.133397534, 0.00227926387, 0.0482910156, 0.134202078
0.377880859, 0.12943989, 0.00228863496, 0.0495117187, 0.134004429
0.387646484, 0.13121298, 0.00229108968, 0.0507324219, 0.133918554
0.397412109, 0.126954839, 0.00230554579, 0.051953125, 0.133934587
0.407177734, 0.131886572, 0.00230364254, 0.0531738281, 0.134042531
0.416943359, 0.131274626, 0.00230594987, 0.0543945312, 0.134232417
0.426708984, 0.129807755, 0.00231538386, 0.0556152344, 0.134494334
0.436474609, 0.131273389, 0.00231384081, 0.0568359375, 0.134818569
0.446240234, 0.132380873, 0.00232145904, 0.0580566406, 0.135195687
0.456005859, 0.130116358, 0.002335329, 0.0592773437, 0.135616586
0.465771484, 0.125988916, 0.00233863299, 0.0604980469, 0.136072561
0.475537109, 0.130701482, 0.00234065647, 0.06171875, 0.136555374
0.485302734, 0.130075604, 0.00234775775, 0.0629394531, 0.137057275
0.495068359, 0.131772459, 0.00234762871, 0.0641601562, 0.137571052
0.504833984, 0.126317605, 0.0023542547, 0.0653808594, 0.138090089
0.514599609, 0.131596237, 0.00235860155, 0.0666015625, 0.138608336
0.524365234, 0.134374484, 0.00235901603, 0.0678222656, 0.139120311
0.534130859, 0.131636545, 0.0023682991, 0.0690429687, 0.139621153
0.543896484, 0.129023492, 0.00237908131, 0.0702636719, 0.140106618
0.553662109, 0.128291234, 0.00238698397, 0.071484375, 0.140572995
0.563427734, 0.127320766, 0.00238439675, 0.0727050781, 0.141017154
0.573193359, 0.127774969, 0.00239669851, 0.0739257812, 0.141436517
0.582958984, 0.127471253, 0.00240349447, 0.0751464844, 0.141828999
