[Header]
; Copyright 1997-99, Quantum Design, Inc. All rights reserved.
TITLE, SVSM Log Data File
FILEOPENTIME,3958994840.795,6/13/2025,4:46 PM
BYAPP, LogMpmsData, 1.0, 2.2
INFO, APPNAME, MPMS 3 MultiVu Application, Release 2.3.5.2
FIELDGROUP, Standard,2,3,4,5,6,7,8,9,10,11,12,13
FIELDGROUP, Diagnostic,2,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
FIELDGROUP, User,2,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 3, LINEAR, AUTO
TIMEMODE, MINUTES, RELATIVE
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
RECORDS, ALL_RECORDS
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Sample Position (m),Chamber Pres (Torr),He Level (L),Chamber Status (code),Temperature Status (code),Field Status (code),Motor Status (code),Chamber Temp (K),Chamber Htr Pow (W),Gas Temp (K),Gas Htr Pow (W),Neck Temp (K),Neck Htr Pow (W),Flow Rate (cc/min),Magnet Voltage (V),Pot Htr Voltage (mV),Pot Htr Current (mA),Level Mtr Voltage (V),Switch Heater Voltage (V),SQUID1 Signal (V),SQUID1 Range,SQUID2 Signal (V),SQUID2 Range,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16
,3958995008.67,294.3752,0.3156459,0.031190,7.555572,73.879135,1,2,33,1,291.7474,0,219.9946,0,299.8654,0,3839.494141,0.036691,12960,1.106460,2.502444,0.000000,-0.095758,1,,
,3958995013.70,293.4201,0.3156459,0.031190,7.553948,73.879135,1,2,33,1,290.6396,0,214.5614,0,299.843,0,3834.421631,0.036667,12960,1.106460,2.502444,0.000000,-0.096939,1,,
,3958995018.76,292.4712,0.3156459,0.031190,7.552155,73.879135,1,2,33,1,289.3237,0,209.0116,0,299.851,0,3839.494141,0.034941,12832,1.093668,2.497556,0.000000,-0.097762,1,,
,3958995023.80,291.4596,0.3156459,0.031190,7.551128,73.879135,1,2,33,1,287.9024,0,203.5675,0,299.8456,0,3842.030518,0.036451,12832,1.093087,2.502444,0.000000,-0.098833,1,,
,3958995029.22,290.0366,0.3156459,0.031190,7.549662,73.879135,1,2,33,1,286.4664,0,198.7166,0,299.8401,0,3839.494141,0.039040,12676,1.077970,2.502444,0.000000,-0.098023,1,,
,3958995034.26,288.9418,0.3156459,0.031190,7.547999,73.879135,1,2,33,1,284.9212,0,194.1867,0,299.8309,0,3842.030518,0.035589,12676,1.077970,2.502444,0.000000,-0.098838,1,,
,3958995039.31,287.6154,0.3156459,0.031190,7.546534,73.879135,1,2,33,1,283.3053,0,189.7046,0,299.828,0,3842.030518,0.034079,12488,1.061108,2.497556,0.000000,-0.098832,1,,
,3958995044.35,286.0798,0.3156459,0.031190,7.544898,73.879135,1,2,33,1,281.5997,0.06845708,185.3808,0.04742831,299.8206,0,3842.030518,0.037961,12380,1.050642,2.502444,0.031870,-0.108091,1,,
,3958995049.39,284.4306,0.3156459,0.031190,7.543525,73.879135,1,2,33,1,279.7451,0.3775592,181.0278,0.1345815,299.8224,0,4329.495117,0.032353,12380,1.048317,2.497556,0.031870,-0.114887,1,,
,3958995054.57,282.7417,0.3156459,0.031190,7.542243,73.879135,1,2,33,1,277.8873,1.255083,176.4468,0.2217784,299.8533,0,4329.495117,0.037971,12256,1.036688,2.502444,0.000000,-0.119033,1,,
,3958995059.60,280.9335,0.3156459,0.031190,7.540914,73.879135,1,2,33,1,276.0782,1.82788,172.0086,0.3193127,299.9079,0,4325.094727,0.040118,12124,1.023897,2.497556,0.000000,-0.123781,1,,
,3958995064.75,279.1702,0.3156459,0.031190,7.539204,73.879135,1,2,33,1,274.2983,2.26089,167.8379,0.4074974,300.0135,0,4329.495117,0.036883,11996,1.011687,2.497556,0.063741,-0.126085,1,,
,3958995069.79,277.5089,0.3156459,0.031190,7.53792,73.879135,1,2,33,1,272.3566,2.728373,163.6193,0.5059695,300.1163,0,4329.495117,0.038177,11872,0.998314,2.502444,0.000000,-0.129465,1,,
,3958995075.27,275.799,0.3156459,0.031190,7.536382,73.879135,1,2,33,1,270.5822,3.181376,160.1605,0.5938171,300.2463,0,4333.895020,0.039471,11760,0.987848,2.502444,0.000000,-0.130883,1,,
,3958995080.33,273.8856,0.3156459,0.031190,7.534739,73.879135,1,2,33,1,268.8183,3.531319,156.9023,0.6940193,300.3818,0,4329.495117,0.032785,11624,0.973894,2.502444,0.031870,-0.133854,1,,
,3958995085.40,272.3062,0.3156459,0.031190,7.533674,73.879135,1,2,33,1,267.0518,3.882767,153.8369,0.7777193,300.5312,0,4333.895020,0.037098,11624,0.974475,2.502444,0.000000,-0.135592,1,,
,3958995090.44,270.4169,0.3156459,0.031190,7.532181,73.879135,1,2,33,1,265.115,3.918438,150.8181,0.8769218,300.7011,0,4329.495117,0.037314,11496,0.961684,2.497556,0.000000,-0.137737,1,,
,3958995095.87,268.6552,0.3156459,0.031190,7.530554,73.879135,1,2,33,1,263.3075,3.918438,148.2539,0.9643889,300.8451,0,4338.294922,0.032785,11364,0.948892,2.497556,0.031870,-0.140154,1,,
,3958995100.91,267.0461,0.3156459,0.031190,7.52955,73.879135,1,2,33,1,261.5056,3.90992,145.9556,1.049669,300.9831,0,3834.421631,0.036451,11240,0.936682,2.502444,0.000000,-0.141760,1,,
,3958995105.96,265.2667,0.3156459,0.031190,7.528492,73.879135,1,2,33,1,259.7916,3.90992,144.351,1.152199,301.1015,0,3836.957764,0.038608,11116,0.924472,2.497556,0.000000,-0.143169,1,,
,3958995110.99,263.2769,0.3156459,0.031190,7.527278,73.879135,1,2,33,1,258.0513,3.90992,142.9597,1.243534,301.2373,0,3829.348877,0.037314,10972,0.910518,2.497556,0.000000,-0.143997,1,,
,3958995116.03,261.6323,0.3156459,0.031190,7.525954,73.879135,1,2,33,1,256.3081,3.901401,141.5025,1.329623,301.3855,0,3834.421631,0.038608,10972,0.910518,2.502444,0.031870,-0.144070,1,,
,3958995121.15,259.8051,0.3156459,0.031190,7.524423,73.879135,1,2,33,1,254.5573,3.900914,140.2104,1.418216,301.518,0,3831.885254,0.037314,10844,0.898889,2.502444,0.000000,-0.143247,1,,
,3958995126.19,258.0514,0.3156459,0.031190,7.523246,73.879135,1,2,33,1,252.8129,3.901401,138.9636,1.518807,301.6426,0,3831.885254,0.037331,10720,0.886098,2.502444,0.000000,-0.143817,1,,
,3958995131.31,256.3315,0.3156459,0.031190,7.522616,73.879135,1,2,33,1,251.0891,3.901401,137.811,1.602746,301.7644,0,3839.494141,0.037314,10580,0.872144,2.502444,0.000000,-0.145640,1,,
,3958995136.35,254.5386,0.3156459,0.031190,7.52128,73.879135,1,2,33,1,249.375,3.892883,136.7846,1.696711,301.8927,0,3834.421631,0.040333,10448,0.861678,2.497556,0.000000,-0.146762,1,,
,3958995141.39,252.6861,0.3156459,0.031190,7.52023,73.879135,1,2,33,1,247.6713,3.886643,135.8637,1.796426,302.0151,0,3836.957764,0.037079,10328,0.845979,2.502444,0.000000,-0.148022,1,,
,3958995146.45,251.0371,0.3156459,0.031190,7.518909,73.879135,1,2,33,1,245.9873,3.891299,135.0655,1.885286,302.1463,0,3304.707520,0.038608,10192,0.834932,2.497556,0.031870,-0.149668,1,,
,3958995151.49,249.3203,0.3156459,0.031190,7.517848,73.879135,1,2,33,1,244.4627,3.179513,134.9388,1.975279,302.2717,0,3330.043213,0.038393,10192,0.833769,2.497556,0.000000,-0.150931,1,,
,3958995156.55,247.6973,0.3156459,0.031190,7.516483,73.879135,1,2,33,1,242.8801,2.768695,134.9221,2.078941,302.3657,0,3330.043213,0.031275,10068,0.822141,2.502444,0.000000,-0.152996,1,,
,3958995161.58,246.166,0.3156459,0.031190,7.515343,73.879135,1,2,33,1,241.229,2.589955,134.9117,2.165158,302.4374,0,3326.423828,0.034984,9944,0.809349,2.502444,0.000000,-0.153669,1,,
,3958995166.62,244.1952,0.3156459,0.031190,7.514414,73.879135,1,2,33,1,239.5745,2.44948,134.9111,2.260695,302.5232,0,3330.043213,0.035804,9808,0.797139,2.502444,0.000000,-0.155236,1,,
,3958995171.69,242.6001,0.3156459,0.031190,7.513493,73.879135,1,2,33,1,237.938,2.278129,134.8949,2.243978,302.5878,0,3333.662598,0.034510,9692,0.785511,2.502444,0.000000,-0.155090,1,,
,3958995176.73,241.1118,0.3156459,0.031190,7.512152,73.879135,1,2,33,1,236.2924,2.101167,134.632,2.063497,302.6366,0,3337.281982,0.037961,9572,0.774464,2.502444,0.031870,-0.152173,1,,
,3958995181.78,239.5167,0.3156459,0.031190,7.510975,73.879135,1,2,33,1,234.6645,1.940438,134.1276,1.901664,302.6936,0,3344.520752,0.037746,9572,0.773882,2.497556,0.000000,-0.150255,1,,
,3958995186.81,237.8374,0.3156459,0.031190,7.509583,73.879135,1,2,33,1,233.028,1.722885,133.3056,1.713041,302.7453,0,3344.520752,0.034941,9460,0.763416,2.502444,0.000000,-0.147049,1,,
,3958995191.85,236.155,0.3156459,0.031190,7.50807,73.879135,1,2,33,1,231.3144,1.518908,132.1737,1.496981,302.7651,0,3340.901367,0.037314,9340,0.752951,2.497556,0.000000,-0.143967,1,,
,3958995197.07,234.5058,0.3156459,0.031190,7.507194,73.879135,1,2,33,1,229.6731,1.367625,130.8341,1.337205,302.7655,0,3344.520752,0.032137,9208,0.738996,2.497556,0.000000,-0.140803,1,,
,3958995202.11,232.9536,0.3156459,0.031190,7.506006,73.879135,1,2,33,1,228.0051,1.222216,129.3309,1.195375,302.7737,0,3344.520752,0.041223,9088,0.727368,2.502444,0.000000,-0.137593,1,,
,3958995207.15,231.253,0.3156459,0.031190,7.504999,73.879135,1,2,33,1,226.3728,1.081134,127.7291,1.058472,302.7557,0,3348.139893,0.039040,8968,0.716321,2.502444,0.000000,-0.134901,1,,
,3958995212.19,229.5159,0.3156459,0.031190,7.503158,73.879135,1,2,33,1,224.5563,0.9532611,125.8245,0.9333914,302.7469,0,3337.281982,0.037951,8848,0.705274,2.502444,0.000000,-0.132424,1,,
,3958995217.66,227.8396,0.3156459,0.031190,7.501788,73.879135,1,2,33,1,222.8971,0.8630521,124.0909,0.8394153,302.7253,0,3344.520752,0.042275,8848,0.704692,2.497556,0.000000,-0.130223,1,,
,3958995222.70,226.1289,0.3156459,0.031190,7.500747,73.879135,1,2,33,1,221.2295,0.7895576,122.2951,0.7584138,302.703,0,3344.520752,0.038824,8848,0.704692,2.497556,0.000000,-0.127449,1,,
,3958995227.77,224.307,0.3156459,0.031190,7.499256,73.879135,1,2,33,1,219.564,0.7395053,120.4977,0.7283356,302.6758,0,3340.901367,0.031491,8848,0.703529,2.497556,0.000000,-0.126862,1,,
,3958995232.81,222.7747,0.3156459,0.031190,7.497436,73.879135,1,2,33,1,217.8161,0.6964214,118.6934,0.6935391,302.6458,0,3340.901367,0.036667,8848,0.702948,2.502444,0.000000,-0.126040,1,,
,3958995238.20,220.8731,0.3156459,0.031190,7.496252,73.879135,1,2,33,1,216.1335,0.6885059,117.0493,0.6806439,302.62,0,3344.520752,0.034510,8848,0.704111,2.497556,0.031870,-0.125265,1,,
,3958995243.23,219.3087,0.3156459,0.031200,7.494476,73.879135,1,2,33,1,214.4448,0.6954621,115.4867,0.6804324,302.5884,0,3340.901367,0.043353,8848,0.703529,2.497556,0.000000,-0.125032,1,,
,3958995248.27,217.6452,0.3156459,0.031190,7.493541,73.879135,1,2,33,1,212.7614,0.705923,114.0309,0.684114,302.574,0,3344.520752,0.040333,8848,0.703529,2.497556,0.031870,-0.125669,1,,
,3958995253.31,215.7355,0.3156459,0.031190,7.491483,73.879135,1,2,33,1,211.0959,0.6956202,112.6506,0.7055458,302.562,0,3340.901367,0.035804,8848,0.702948,2.502444,0.000000,-0.125268,1,,
,3958995258.35,213.924,0.3156459,0.031190,7.490504,73.879135,1,2,33,1,209.3189,0.7291388,111.3218,0.71007,302.5428,0,3344.520752,0.038393,8848,0.704111,2.502444,0.000000,-0.125494,1,,
,3958995263.50,212.1994,0.3156459,0.031190,7.488746,73.879135,1,2,33,1,207.6402,0.6900277,110.078,0.6741417,302.5272,0,3340.901367,0.037530,8848,0.703529,2.502444,0.000000,-0.124394,1,,
,3958995268.53,210.5338,0.3156459,0.031190,7.486825,73.879135,1,2,33,1,205.9535,0.7071062,108.8724,0.6635689,302.513,0,3340.901367,0.039471,8848,0.704111,2.502444,0.000000,-0.124834,1,,
,3958995273.58,208.8747,0.3156459,0.031190,7.485312,73.879135,1,2,33,1,204.2795,0.6712515,107.7058,0.6569056,302.4956,0,3340.901367,0.034941,8848,0.704111,2.502444,0.000000,-0.123993,1,,
,3958995278.62,207.3127,0.3156459,0.031190,7.484017,73.879135,1,2,33,1,202.6149,0.6642821,106.4713,0.642243,302.4742,0,3340.901367,0.033648,8848,0.704692,2.502444,0.000000,-0.123737,1,,
,3958995283.66,205.6497,0.3156459,0.031190,7.482639,73.879135,1,2,33,1,200.9406,0.5957984,105.2931,0.5958941,302.4428,0,3348.139893,0.039040,8848,0.704111,2.502444,0.000000,-0.121094,1,,
,3958995288.79,203.9285,0.3156459,0.031190,7.480357,73.879135,1,2,33,1,199.2721,0.5691984,104.0921,0.5529282,302.4088,0,3340.901367,0.034941,8848,0.704111,2.502444,0.000000,-0.120471,1,,
,3958995293.82,202.3166,0.3156459,0.031190,7.478987,73.879135,1,2,33,1,197.5926,0.5382729,102.8893,0.5217357,302.3611,0,3340.901367,0.042275,8848,0.704111,2.502444,0.000000,-0.119502,1,,
,3958995298.88,200.5229,0.3156459,0.031190,7.47707,73.879135,1,2,33,1,195.9228,0.5316645,101.683,0.515963,302.3509,0,3340.901367,0.040765,8848,0.704111,2.497556,0.000000,-0.118957,1,,
,3958995303.91,198.963,0.3156459,0.031190,7.475909,73.879135,1,2,33,1,194.2481,0.4827577,100.4789,0.4747421,302.3067,0,3344.520752,0.041628,8848,0.704111,2.502444,0.031870,-0.117624,1,,
,3958995308.95,197.2908,0.3156459,0.031190,7.473813,73.879135,1,2,33,1,192.5849,0.4188524,99.26348,0.4262889,302.2614,0,3340.901367,0.034025,8848,0.704692,2.497556,0.031870,-0.115995,1,,
,3958995314.03,195.3969,0.3156459,0.031190,7.472762,73.879135,1,2,33,1,190.9071,0.4071297,98.00146,0.3955759,302.2094,0,3344.520752,0.036667,8848,0.703529,2.497556,0.031870,-0.114806,1,,
,3958995319.06,193.9149,0.3156459,0.031190,7.470228,73.879135,1,2,33,1,189.2303,0.374793,96.77292,0.3617235,302.1682,0,3344.520752,0.035589,8848,0.704111,2.497556,0.000000,-0.113029,1,,
,3958995324.13,192.2297,0.3156459,0.031190,7.468386,73.879135,1,2,33,1,187.575,0.3413595,95.58116,0.3382776,302.1155,0,3344.520752,0.038824,8848,0.704111,2.502444,0.031870,-0.111677,1,,
,3958995329.15,190.75,0.3156459,0.031190,7.465981,73.879135,1,2,33,1,185.8894,0.3054737,94.34696,0.2976509,302.0488,0,3344.520752,0.031059,8848,0.704111,2.502444,0.031870,-0.110190,1,,
,3958995334.19,188.8914,0.3156459,0.031190,7.463759,73.879135,1,2,33,1,184.2184,0.2709088,93.11519,0.2643705,302.0043,0,3337.281982,0.037098,8848,0.704111,2.497556,0.000000,-0.109016,1,,
,3958995339.30,187.2728,0.3156459,0.031190,7.461802,73.879135,1,2,33,1,182.4933,0.3981662,91.81795,0.269078,301.932,0,3842.030518,0.031922,8848,0.704111,2.502444,0.031870,-0.108983,1,,
,3958995344.33,185.6558,0.3156459,0.031190,7.459509,73.879135,1,2,33,1,180.6048,0.9370536,90.34428,0.3653625,301.8848,0,3834.421631,0.036667,8848,0.703529,2.502444,0.000000,-0.111817,1,,
,3958995349.41,184.0083,0.3156459,0.031190,7.4579,73.879135,1,2,33,1,178.9014,1.070845,89.08099,0.4509533,301.8442,0,3834.421631,0.039687,8848,0.704111,2.502444,0.031870,-0.115246,1,,
,3958995354.46,182.1089,0.3156459,0.031190,7.455623,73.879135,1,2,33,1,177.2328,1.05132,87.96436,0.5370045,301.8151,0,3839.494141,0.037098,8848,0.704111,2.497556,0.000000,-0.119072,1,,
,3958995359.88,180.2218,0.3156459,0.031190,7.45294,73.879135,1,2,33,1,175.4858,0.9903311,87.02241,0.6341789,301.8151,0,3839.494141,0.040333,8848,0.704111,2.502444,0.000000,-0.121822,1,,
,3958995364.92,178.6467,0.3156459,0.031190,7.450548,73.879135,1,2,33,1,173.8094,1.000607,86.25367,0.7207661,301.7922,0,3842.030518,0.040765,8848,0.704111,2.502444,0.000000,-0.123860,1,,
,3958995369.96,176.6641,0.3156459,0.031190,7.44813,73.879135,1,2,33,1,172.1315,0.9929851,85.63835,0.817795,301.761,0,3842.030518,0.038177,8848,0.704111,2.497556,0.031870,-0.126511,1,,
,3958995375.00,175.0282,0.3156459,0.031190,7.445718,73.879135,1,2,33,1,170.4602,0.9434235,85.14481,0.9043091,301.7206,0,3842.030518,0.035804,8848,0.705274,2.502444,0.000000,-0.128480,1,,
,3958995380.04,173.4359,0.3156459,0.031190,7.443914,73.879135,1,2,33,1,168.7152,0.9093874,84.66687,0.9113294,301.691,0,3842.030518,0.029118,8848,0.704111,2.497556,0.031870,-0.128420,1,,
,3958995385.24,171.7457,0.3156459,0.031190,7.441378,73.879135,1,2,33,1,167.0416,0.8678259,84.11594,0.8578718,301.6532,0,3836.957764,0.038393,8848,0.704111,2.502444,0.000000,-0.126385,1,,
